oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
695111400012405,163744649,2459391.9447243521,59391.446493099997,18.5791073,0.0459127091,0,zg,10.9666607,41.2639742,0.953000009,0.127000004,20210626446470,695,0xb,0x4,20.1200008,26.3244591,0.0387792885,-0.0507244244,2.19307931e-05,30,1.35800004,1
695111400012405,163937129,2459393.8696727352,59393.3712963,18.7317791,0.0512514301,0,zg,10.9665842,41.264228199999998,1.10099995,-0.0250000004,20210628371285,695,0xb,0x4,19.2800007,26.1472073,0.0459158383,-0.0381219089,6.25868706e-05,30,2.06200004,1
695111400012405,164143236,2459395.9308952126,59395.4323611,18.6355534,0.0478034429,0,zg,10.9666303,41.264005400000002,0.442000002,0.0540000014,20210630432350,695,0xb,0x4,20.3500004,26.1521893,0.0354052633,-0.0400098674,1.55450143e-05,30,1.37800002,1
695111400012405,164541967,2459399.9185204064,59399.419675899997,18.7062225,0.0503071025,0,zg,10.966617400000001,41.2639791,1.31500006,0.0309999995,20210704419549,695,0xb,0x4,21.0900002,26.2539597,0.0273745563,-0.0794719234,6.61146078e-06,30,1.38900006,1
695111400012405,164741268,2459401.9116872069,59401.412685199997,18.6685505,0.048953101,0,zg,10.9666613,41.263971499999997,0.308999985,0.00400000019,20210706412685,695,0xb,0x4,20.9799995,26.3310394,0.0306935254,-0.0804896206,8.50217839e-06,30,1.39900005,1
695111400012405,164845061,2459402.9496979974,59402.450613399997,18.7220078,0.0508878976,0,zg,10.966702099999999,41.264001899999997,0.745000005,-0.00200000009,20210707450602,695,0xb,0x4,20.9500008,26.3393555,0.0337166451,-0.0693448186,1.01127516e-05,30,1.19599998,2
695111400012405,164940674,2459403.9059086307,59403.406747699999,18.7288933,0.0511437692,0,zg,10.9666251,41.263976999999997,1.23599994,0.169,20210708406725,695,0xb,0x4,21.4300003,26.1835499,0.0273178611,-0.06263794,6.43247677e-06,30,1.40199995,1
695111400012405,165041467,2459404.9139176128,59404.4146759,18.6786652,0.0493122563,0,zg,10.966665799999999,41.264013800000001,1.64999998,0.180000007,20210709414676,695,0xb,0x4,21.2700005,26.0614758,0.0281957835,-0.0615025535,6.99001475e-06,30,1.33700001,2
695111400012405,165146060,2459405.9599277582,59405.460601899998,18.6713257,0.0490513258,0,zg,10.966613000000001,41.263961899999998,0.996999979,0.0780000016,20210710460602,695,0xb,0x4,21.2800007,26.2560196,0.0298776086,-0.0733363032,7.72903513e-06,30,1.13600004,1
695111400012405,165543366,2459409.9333164929,59409.433668999998,18.7039738,0.0502250269,0,zg,10.966643400000001,41.263989000000002,1.28600001,0.128999993,20210714433669,695,0xb,0x4,21.3099995,26.1486416,0.0319566093,-0.0936667547,8.93611195e-06,30,1.18799996,2
695111400012405,165646478,2459410.9645115184,59410.464780100003,18.7833385,0.0532221943,0,zg,10.966658499999999,41.263939299999997,0.806999981,0.061999999,20210715464769,695,0xb,0x4,21.2999992,26.1240864,0.0294363275,-0.0775147676,7.59790601e-06,30,1.09000003,2
695111400012405,165740527,2459411.9050858277,59411.405277799997,18.7280064,0.0511107221,0,zg,10.9666309,41.263981000000001,1.02600002,0.131999999,20210716405266,695,0xb,0x4,21.1900005,26.0105782,0.0283005685,-0.0750983581,7.09759479e-06,30,1.28600001,1
695111400012405,165844385,2459412.9437469863,59412.443854199999,18.6960506,0.0499370731,0,zg,10.966634300000001,41.263973700000001,1.50800002,0.162,20210717443831,695,0xb,0x4,21.5,26.1669273,0.0289091598,-0.0794704035,7.20639127e-06,30,1.12899995,2
695111400012405,166041475,2459414.9148106594,59414.414756899998,18.6918678,0.0497858636,0,zg,10.966629899999999,41.263983199999998,1.47500002,0.178000003,20210719414757,695,0xb,0x4,21.4500008,26.2941837,0.026317725,-0.0755207241,5.9805202e-06,30,1.20799994,2
695111400012405,166146461,2459415.9647576907,59415.464618099999,18.6305237,0.0476311296,0,zg,10.966654800000001,41.263996599999999,1.37899995,0.0879999995,20210720464606,695,0xb,0x4,21.4699993,26.3260231,0.0268366393,-0.0877784193,6.31108514e-06,30,1.06299996,1
695111400012405,166543206,2459419.9325238639,59419.432060200001,18.4765816,0.0427108854,32768,zg,10.9667029,41.264043800000003,0.518999994,-0.0860000029,20210724432049,695,0xb,0x4,19.0300007,25.4945469,0.111275785,0.00898203906,0.000656810356,30,1.11000001,2
695111400012405,166845070,2459422.9514154787,59422.450706000003,18.6347866,0.0477771312,0,zg,10.9666418,41.2640046,1.46099997,0.167999998,20210727450706,695,0xb,0x4,20.7199993,26.3485317,0.030711025,-0.042348329,9.7884722e-06,30,1.05499995,1
695111400012405,167044569,2459424.9465656308,59424.445694399998,18.6153793,0.0471168533,0,zg,10.966652699999999,41.263998700000002,1.38300002,0.137999997,20210729445683,695,0xb,0x4,20.8500004,26.3346176,0.0287944842,-0.0488178954,7.71618488e-06,30,1.05400002,1
695111400012405,167347052,2459427.9716357845,59427.470520800001,18.7002659,0.0500900075,0,zg,10.966662100000001,41.264003099999996,1.24199998,0.128999993,20210801470521,695,0xb,0x4,21.0699997,26.3251762,0.0255667977,-0.0663640872,5.79102152e-06,30,1.01699996,1
695111400012405,167542335,2459429.9246276142,59429.423356500003,18.6195908,0.0472591817,0,zg,10.9666581,41.263998899999997,1.27600002,0.138999999,20210803423356,695,0xb,0x4,21.2900009,26.3631439,0.0262775123,-0.0726662502,6.02957971e-06,30,1.06900001,1
695111400012405,168043256,2459434.9342352883,59434.4325694,18.6743126,0.0491573252,0,zg,10.966639000000001,41.263995399999999,1.38199997,0.125,20210808432558,695,0xb,0x4,21.5799999,26.347578,0.027714802,-0.0728527606,6.61744525e-06,30,1.03400004,1
695111400012405,168242811,2459436.9299337496,59436.428113399998,18.705452,0.0502789654,0,zg,10.966648299999999,41.263991900000001,1.96200001,0.0979999974,20210810428102,695,0xb,0x4,21.6399994,26.2973328,0.0272143465,-0.0788238272,6.49309004e-06,30,1.03299999,1
695111400012405,168542570,2459439.9277547784,59439.425706000002,18.6691952,0.0489759073,0,zg,10.966638100000001,41.263994599999997,1.14999998,0.0649999976,20210813425694,695,0xb,0x4,21.2999992,26.1614113,0.0287055019,-0.0755618736,7.2693183e-06,30,1.02699995,1
695111400012405,168832695,2459442.8292212002,59442.326955999997,18.5343857,0.0444802456,0,zg,10.9665821,41.2639949,1.06200004,0.105999999,20210816326944,695,0xb,0x4,21.1499996,26.2065678,0.0296893865,-0.0655669421,7.62395393e-06,30,1.25600004,1
695111400012405,169246942,2459446.9719866985,59446.469421299997,18.5915184,0.0463203862,0,zg,10.966619,41.263981399999999,0.882000029,0.0900000036,20210820469421,695,0xb,0x4,21.5900002,26.3209705,0.0324411616,-0.100214183,9.0998019e-06,30,1.01600003,1
695111400012405,169523927,2459449.7420303402,59449.239270799997,18.5279846,0.0442798026,0,zg,10.9666055,41.263987999999998,0.522000015,0.0500000007,20210823239259,695,0xb,0x4,19.7199993,26.1364059,0.0374907851,-0.0235580299,3.19037426e-05,30,1.77100003,1
695111400012405,169834628,2459452.8492554775,59452.346284699997,18.6428604,0.0480551757,0,zg,10.9666467,41.2639578,1.11600006,0.136000007,20210826346181,695,0xb,0x4,20.6700001,26.3723698,0.0316960849,-0.0353958681,1.06015023e-05,30,1.09899998,1
695111400012405,170039006,2459454.8931749398,59454.390069399997,18.66259,0.0487429537,0,zg,10.966644199999999,41.2639931,1.75399995,0.158999994,20210828390058,695,0xb,0x4,21.0599995,26.3972645,0.0271264147,-0.0491480045,6.72242277e-06,30,1.02199996,1
695111400012405,170638057,2459460.8840584876,59460.380578700002,18.6466866,0.048187647,0,zg,10.9666166,41.263965300000002,1.20099998,0.0659999996,20210903380544,695,0xb,0x4,21.4500008,26.4078903,0.0295486208,-0.079805024,7.54908206e-06,30,1.01699996,1
695111400012405,170834577,2459462.8493708102,59462.345775499998,18.6652508,0.0488366298,0,zg,10.9666102,41.263989000000002,1.59899998,0.165999994,20210905345752,695,0xb,0x4,21.3500004,26.4058971,0.0266160741,-0.0783104524,6.22799143e-06,30,1.04799998,1
695111400012405,171043752,2459464.9412371768,59464.437523100001,18.7147999,0.0506216772,0,zg,10.966635999999999,41.263985300000002,1.82700002,0.0970000029,20210907437407,695,0xb,0x4,21.5100002,26.3412533,0.0282484572,-0.0721404031,6.86315479e-06,30,1.03100002,1
695111400012405,171240712,2459466.9109513955,59466.407129599997,18.6785431,0.04930792,0,zg,10.9666698,41.263988099999999,1.98199999,0.26699999,20210909407130,695,0xb,0x4,21.75,26.3949795,0.0255762655,-0.0708610341,5.67209827e-06,30,1.01199996,1
695111400012405,171443582,2459468.9397502174,59468.435821799998,18.6733551,0.0491233319,0,zg,10.9666563,41.263980400000001,2.13000011,0.141000003,20210911435799,695,0xb,0x4,21.6499996,26.3985691,0.0276539326,-0.0778752565,6.57469991e-06,30,1.04299998,1
695111400012405,171637383,2459470.8778570723,59470.373830999997,18.7040291,0.0502270274,0,zg,10.9666633,41.264006199999997,1.95700002,0.179000005,20210913373831,695,0xb,0x4,21.5599995,26.4094486,0.0264963787,-0.0754095688,6.05520245e-06,30,1.00899994,1
695111400012405,171840620,2459472.910327632,59472.406203699997,18.712738,0.0505458638,0,zg,10.966646799999999,41.263985499999997,1.30400002,0.0540000014,20210915406181,695,0xb,0x4,21.2999992,26.3802471,0.0293605197,-0.0753902271,7.45521356e-06,30,1.02199996,1
695111400012405,172041422,2459474.9184404467,59474.414224499997,18.6877213,0.0496365391,0,zg,10.9666426,41.263968599999998,1.15900004,0.128000006,20210917414225,695,0xb,0x4,21.25,26.3689976,0.02838194,-0.0844634101,6.98891245e-06,30,1.03600001,1
695111400012405,172332834,2459477.8326859223,59477.328344900001,18.5526867,0.045059599,0,zg,10.9665968,41.263997500000002,1.102,0.0780000016,20210920328333,695,0xb,0x4,20.2700005,26.4201336,0.0320636779,-0.0462270193,1.44820424e-05,30,1.02100003,1
695111400012405,172522747,2459479.73189387,59479.2274769,18.9002419,0.0580326207,0,zg,10.966658300000001,41.263967000000001,0.73299998,0.109999999,20210922227442,695,0xb,0x4,20.0300007,26.2904778,0.0337878615,-0.0215249229,2.05403685e-05,30,1.24899995,1
695111400012405,173130053,2459485.8051621132,59485.300532399997,18.391983,0.040279977,32768,zg,10.966712299999999,41.264012100000002,1.12699997,-0.0329999998,20210928300509,695,0xb,0x4,19.4799995,25.2283115,0.0420356542,-0.0152296703,4.96848843e-05,30,1.02600002,1
695111400012405,173428302,2459488.7877374925,59488.283020800001,18.6301231,0.0476174392,0,zg,10.9665971,41.263992000000002,1.49100006,0.128999993,20211001283009,695,0xb,0x4,21.3600006,26.4079227,0.0269594714,-0.0756433681,6.31117018e-06,30,1.03699994,1
695111400012405,173736857,2459491.8733705338,59491.368576399997,18.462944,0.0423065312,32768,zg,10.9663746,41.263971699999999,1.11899996,-0.331,20211004368530,695,0xb,0x4,18.6800003,23.8766232,0.0537797958,-0.0101459781,0.000306732429,30,1.03699994,1
695111400012405,174434950,2459498.8544231034,59498.3495023,18.6382294,0.0478954464,0,zg,10.96664,41.264005699999998,1.54900002,0.136999995,20211011349502,695,0xb,0x4,21.4699993,26.3968792,0.0256572515,-0.0694108829,5.79746438e-06,30,1.03699994,1
695111400012405,174841049,2459502.9154605223,59502.410497700002,18.4987965,0.0433801413,0,zg,10.9667233,41.263940699999999,1.02900004,0.0209999997,20211015410486,695,0xb,0x4,20.4200001,26.3535805,0.0412134044,-0.0610178411,1.78923947e-05,30,1.21500003,1
695111400012405,175040936,2459504.91433828,59504.409363400002,18.6704216,0.0490193181,0,zg,10.9666421,41.264014199999998,1.03900003,0.0579999983,20211017409340,695,0xb,0x4,20.5200005,26.2901859,0.0341977924,-0.0368914939,1.31714132e-05,30,1.23300004,1
695111400012405,175624464,2459510.7496186187,59510.244641199999,18.7158337,0.0506597459,0,zg,10.966649,41.263994699999998,0.927999973,0.169,20211023244595,695,0xb,0x4,20.6499996,26.3997669,0.0306564942,-0.0389024131,9.94945913e-06,30,1.01600003,1
695111400012405,176322657,2459517.7314902204,59517.226574100001,18.5836792,0.0460623614,0,zg,10.9666534,41.263999099999999,2.38100004,0.240999997,20211030226574,695,0xb,0x4,21.6900005,26.4345951,0.0261163674,-0.0666453838,5.9155177e-06,30,1.01600003,1
695111400012405,176630469,2459520.8095659446,59520.304699100001,18.6911983,0.0497617424,0,zg,10.966604,41.263995700000002,2.3210001,0.149000004,20211102304699,695,0xb,0x4,21.3999996,26.4299068,0.0269140527,-0.074733533,6.32400224e-06,30,1.05900002,1
695111400012405,176825460,2459522.7594351424,59522.254606499999,18.6368847,0.0478491969,0,zg,10.966660600000001,41.264013400000003,1.81099999,0.233999997,20211104254560,695,0xb,0x4,21.7099991,26.455431,0.0299896412,-0.0752513856,7.78477897e-06,30,1.01199996,1
695111400012405,177030672,2459524.811507077,59524.306724499998,18.6618252,0.0487160943,0,zg,10.9666713,41.264006799999997,2.0250001,0.226999998,20211106306713,695,0xb,0x4,21.8099995,26.4528122,0.0267757643,-0.079324089,6.16855505e-06,30,1.08399999,1
695111400012405,177222718,2459526.73192163,59526.227187500001,18.6329708,0.0477148816,0,zg,10.9666306,41.263996499999998,2.34699988,0.169,20211108227176,695,0xb,0x4,21.6399994,26.454546,0.025125118,-0.0746566057,5.47789705e-06,30,1.00800002,1
695111400012405,177525320,2459529.7578533767,59529.253206000001,18.6913948,0.0497688353,0,zg,10.9666514,41.264006799999997,1.13800001,0.0439999998,20211111253194,695,0xb,0x4,20.8400002,26.4281769,0.0282386616,-0.052613508,7.05944649e-06,30,1.02400005,1
695111400012405,177734215,2459531.8467329508,59531.342152800004,18.677494,0.0492705256,0,zg,10.9666303,41.264005699999998,2.22900009,0.222000003,20211113342153,695,0xb,0x4,20.8199997,26.3797874,0.0302008595,-0.0472733043,8.58440399e-06,30,1.26199996,1
695111400012405,178324366,2459537.74802812,59537.243669000003,18.6209507,0.0473052636,0,zg,10.966611800000001,41.263957599999998,0.606000006,0.0419999994,20211119243623,695,0xb,0x4,19.8500004,26.339365,0.0376876667,-0.0430043153,3.0161762e-05,30,1.03799999,1
695111400012405,178629501,2459540.7992388206,59540.295011599999,18.6400719,0.0479589365,0,zg,10.9668288,41.263836300000001,0.866999984,0.0120000001,20211122294525,695,0xb,0x4,19.2900009,26.3897285,0.0446209386,-0.0345519856,5.78462641e-05,30,1.17200005,1
695111400012405,179621962,2459550.7233498236,59550.219629599997,18.6635075,0.0487752482,0,zg,10.9666557,41.264004900000003,1.83899999,0.155000001,20211202219595,695,0xb,0x4,21.2099991,26.4141521,0.0264081266,-0.0692425817,6.13255907e-06,30,1.05400002,1
695111400012405,186814409,2459622.64225497,59622.144097199998,18.7348175,0.0513651259,0,zg,10.966672000000001,41.263981700000002,1.36699998,0.152999997,20220212144086,695,0xb,0x4,20.0900002,26.2884159,0.0355666354,-0.036066737,1.84687069e-05,30,1.59500003,1
695111400012405,187317728,2459627.6750605535,59627.177280099997,18.736639,0.0514334291,0,zg,10.9668078,41.264006500000001,0.579999983,-0.00400000019,20220217177269,695,0xb,0x4,19.0499992,26.1699047,0.0450031646,-0.0318675973,7.41733165e-05,30,2.22600007,1
695111400012405,187517300,2459629.670645135,59629.173009300001,18.654768,0.0484688655,0,zg,10.966853499999999,41.2640782,0.851999998,0.0670000017,20220219172998,695,0xb,0x4,19.3199997,26.182127,0.0421234593,-0.0235123821,5.21178954e-05,30,2.24900007,1
695111400012405,196847482,2459722.9709436004,59722.474826400001,18.4779587,0.0427519865,0,zg,10.9666791,41.264004200000002,1.25899994,-0.00600000005,20220523474826,695,0xb,0x4,20.1100006,26.1940861,0.0375012979,-0.0394484811,1.97032114e-05,30,1.99000001,1
695111400012405,196847719,2459722.9733164115,59722.477199100002,18.6937523,0.0498539247,0,zg,10.9666405,41.2640046,0.550000012,-0.0160000008,20220523477188,695,0xb,0x4,20.2399998,26.1980877,0.0353695229,-0.0370611586,1.65796264e-05,30,1.954,1
695111400012405,196847957,2459722.9756892216,59722.479571800002,18.5352669,0.044507917,0,zg,10.966621200000001,41.2639815,1.125,0.0829999968,20220523479560,695,0xb,0x4,20.1599998,26.2016621,0.0357949957,-0.0285474639,1.72136697e-05,30,1.91999996,1
695111400012405,196848194,2459722.9780619289,59722.481944400002,18.5042362,0.0435460769,0,zg,10.966655599999999,41.263992799999997,1.17400002,-0.0289999992,20220523481933,695,0xb,0x4,19.9500008,26.2083988,0.0369259901,-0.0346453972,2.30034875e-05,30,1.88699996,1
695111400012405,196848432,2459722.9804463391,59722.484328699997,18.5504684,0.0449888632,0,zg,10.9666458,41.263984200000003,0.619000018,0.100000001,20220523484306,695,0xb,0x4,19.7099991,26.222868,0.0380998105,-0.0394095182,3.02926546e-05,30,1.85500002,1
695111400012405,200344405,2459757.9423383106,59757.444050899998,18.7380276,0.051485572,0,zg,10.966652699999999,41.264017299999999,1.93799996,0.188999996,20220627444039,695,0xb,0x4,21.2299995,26.2914352,0.0300518852,-0.059074007,7.74963064e-06,30,1.36099994,2
695111400012405,201042770,2459764.9265341009,59764.427708299998,18.7264957,0.0510544628,0,zg,10.9666073,41.264008199999999,1.96599996,0.141000003,20220704427708,695,0xb,0x4,21.3299999,26.3873653,0.0288677625,-0.104073517,7.21819288e-06,30,1.34500003,1
695111400012405,201242820,2459766.9271897431,59766.428205999997,18.7075539,0.0503557809,0,zg,10.966630500000001,41.2640186,1.55900002,0.165999994,20220706428206,695,0xb,0x4,21.3600006,26.3825645,0.0290681086,-0.0914004371,7.31345199e-06,30,1.31200004,1
695111400012405,201542392,2459769.9231462553,59769.423923599999,18.6797523,0.0493510477,0,zg,10.966664400000001,41.264009399999999,1.40600002,0.0729999989,20220709423900,695,0xb,0x4,21.3799992,26.3724422,0.0264489483,-0.0763469562,6.07137599e-06,30,1.29200006,1
695111400012405,201546232,2459769.9615521613,59769.462326399997,18.6784401,0.0493042246,0,zg,10.966642200000001,41.2639821,1.25999999,0.105999999,20220709462257,695,0xb,0x4,21.3299999,26.415163,0.0282343291,-0.10228046,6.91695914e-06,30,1.14100003,1
695111400012405,202640111,2459780.9012248106,59780.4011111,18.7298107,0.0511779524,0,zg,10.9666183,41.263998899999997,1.14199996,0.0610000007,20220720401111,695,0xb,0x4,20.8199997,26.2738934,0.0286119971,-0.0623913109,8.03642979e-06,30,1.25699997,1
695111400012405,202645107,2459780.9511942253,59780.451076400001,18.6514282,0.0483523868,0,zg,10.9666268,41.263952500000002,1.26800001,0.0780000016,20220720451065,695,0xb,0x4,20.7099991,26.2497654,0.0325500183,-0.0565707088,1.0731801e-05,30,1.09200001,1
695111400012405,202844834,2459782.9486260135,59782.448344900004,18.5739441,0.0457444265,0,zg,10.966638100000001,41.263983500000002,2.1099999,0.169,20220722448322,695,0xb,0x4,21.1100006,26.2799568,0.028223604,-0.0437020659,6.96819325e-06,30,1.08599997,1
695111400012405,203040395,2459784.9043991864,59784.403958299998,18.6748009,0.0491746925,0,zg,10.966647200000001,41.263983099999997,1.60699999,0.138999999,20220724403947,695,0xb,0x4,21.5599995,26.2691307,0.0273145363,-0.0943059325,6.50543643e-06,30,1.20000005,1
695111400012405,203244903,2459786.9496471263,59786.449039400002,18.6680279,0.0489346497,0,zg,10.966644199999999,41.263993999999997,2.8440001,0.27700001,20220726449028,695,0xb,0x4,21.7000008,26.345644,0.029270377,-0.0910701603,7.4581958e-06,30,1.06299996,1
695111400012405,203445315,2459788.9539304175,59788.453159700002,18.6637039,0.0487821698,0,zg,10.9666522,41.263991900000001,1.27499998,0.104999997,20220728453056,695,0xb,0x4,21.4200001,26.2913265,0.0297134686,-0.0499075502,7.66471112e-06,30,1.04799998,1
695111400012405,203636619,2459790.8671177239,59790.366192100002,18.6464806,0.0481804945,0,zg,10.966662700000001,41.264008400000002,1.61000001,0.115000002,20220730366181,695,0xb,0x4,21.2399998,26.2066803,0.0296396799,-0.0526777133,7.70094539e-06,30,1.29400003,1
695111400012405,204441092,2459798.9124925816,59798.410925900003,18.6789799,0.0493234806,0,zg,10.966673999999999,41.264001800000003,1.33099997,0.201000005,20220807410926,695,0xb,0x4,21.4899998,26.3646889,0.0274207834,-0.0676325858,6.5406648e-06,30,1.07299995,1
695111400012405,204742930,2459801.9311067248,59801.429305600002,18.7046165,0.0502484627,0,zg,10.9666549,41.264005400000002,1.00199997,0.112000003,20220810429306,695,0xb,0x4,20.8199997,26.3803101,0.0302943904,-0.055300273,8.80697098e-06,30,1.03199995,1
695111400012405,204947802,2459803.979978682,59803.478020800001,18.7447376,0.0517384373,0,zg,10.9666123,41.263993900000003,0.944000006,0.120999999,20220812478009,695,0xb,0x4,20.5300007,26.3756313,0.0333399437,-0.0358964056,1.32736632e-05,30,1.00999999,1
695111400012405,205245384,2459806.9560243511,59806.4538426,18.7231522,0.0509303175,0,zg,10.9666341,41.2640089,0.703999996,0.0790000036,20220815453819,695,0xb,0x4,20.6499996,26.3387699,0.0346108042,-0.0404568687,1.39778895e-05,30,1.00899994,1
695111400012405,205432194,2459808.8242641189,59808.321944399999,18.7666321,0.0525738522,0,zg,10.9666847,41.263990800000002,1.41100001,0.194000006,20220817321944,695,0xb,0x4,20.7000008,26.2674713,0.0309149623,-0.0371624306,1.02441445e-05,30,1.26999998,1
695111400012405,205636473,2459810.8672020584,59810.364733800001,18.6240883,0.0474117696,0,zg,10.966571999999999,41.2639912,0.545000017,0.0430000015,20220819364722,695,0xb,0x4,20.6100006,26.2036934,0.0387884602,-0.0337619744,1.56951846e-05,30,1.10300004,1
695111400012405,205934082,2459813.8435015073,59813.340821799997,18.6799183,0.0493569635,0,zg,10.9666491,41.263987100000001,1.43099999,0.0850000009,20220822340822,695,0xb,0x4,21.4300003,26.3277359,0.0303520337,-0.101574503,8.07503329e-06,30,1.14499998,1
695111400012405,206143339,2459815.936215871,59815.4333912,18.6247749,0.047435116,0,zg,10.966627300000001,41.264000799999998,1.17400002,0.101999998,20220824433380,695,0xb,0x4,21.6399994,26.3498173,0.028338911,-0.0756376013,6.90482875e-06,30,1.00800002,1
695111400012405,206342527,2459817.9282373511,59817.425277800001,18.5604515,0.045308236,0,zg,10.9666575,41.263976,1.84399998,0.128999993,20220826425255,695,0xb,0x4,21.6000004,26.3330593,0.0269819703,-0.0697093904,6.23150663e-06,30,1.00800002,1
695111400012405,206542280,2459819.9258925188,59819.4228009,18.6037903,0.0467279442,0,zg,10.9666516,41.264010800000001,1.37800002,0.0670000017,20220828422789,695,0xb,0x4,21.6299992,26.3785973,0.0310219824,-0.0697192624,8.32598289e-06,30,1.00800002,1
695111400012405,206842100,2459822.9242903879,59822.421006899996,18.6555271,0.0484953932,0,zg,10.9666408,41.264034799999997,2.00399995,0.126000002,20220831420995,695,0xb,0x4,21.2800007,26.3646984,0.0280742366,-0.0480056517,6.95797871e-06,30,1.00899994,1
695111400012405,207040484,2459824.9082555203,59824.404849500002,18.6695633,0.0489889421,0,zg,10.966655899999999,41.264001200000003,1.58800006,0.0890000015,20220902404838,695,0xb,0x4,21.0300007,26.3092117,0.0332834013,-0.0469761267,9.76124738e-06,30,1.00899994,1
695111400012405,207236650,2459826.8700281437,59826.366504600002,18.636097,0.0478221141,0,zg,10.9667566,41.263982499999997,0.513999999,-0.0460000001,20220904366470,695,0xb,0x4,20.75,26.3188534,0.0345628411,-0.0366080329,1.14438099e-05,30,1.02699995,1
695111400012405,207446778,2459828.9714346784,59828.467789399998,18.6611748,0.0486932248,0,zg,10.9666555,41.2640046,1.80400002,0.180999994,20220906467766,695,0xb,0x4,20.9400005,26.3185501,0.0305477288,-0.0480312258,8.33336253e-06,30,1.07200003,1
695111400012405,208530605,2459839.8102529622,59839.306053200002,18.6600342,0.0486531779,0,zg,10.966633099999999,41.264001499999999,1.51699996,0.104000002,20220917306053,695,0xb,0x4,21.3199997,26.4115963,0.0264240485,-0.052288577,6.13288375e-06,30,1.05999994,1
695111400012405,208536322,2459839.8674315494,59839.363229199997,18.7080402,0.0503735766,0,zg,10.9666757,41.264026000000001,2.09800005,0.231999993,20220917363218,695,0xb,0x4,21.25,26.4226189,0.0258024875,-0.0586391538,5.88530929e-06,30,1.00899994,1
695111400012405,208636141,2459840.8656587484,59840.361411999998,18.6516628,0.0483605638,0,zg,10.9666438,41.263994799999999,1.199,0.0719999969,20220918361400,695,0xb,0x4,21.3500004,26.4183235,0.0249530207,-0.0598284341,5.42055204e-06,30,1.00899994,2
695111400012405,208728127,2459841.7855596985,59841.281273100001,18.7010517,0.0501185693,0,zg,10.9666646,41.2639882,2.5999999,0.237000003,20220919281250,695,0xb,0x4,21.6100006,26.4143162,0.0256161802,-0.066199936,5.71529336e-06,30,1.10000002,1
695111400012405,208730076,2459841.8050513412,59841.300763899999,18.7006187,0.0501028337,0,zg,10.966636100000001,41.263987899999997,2.14700007,0.158000007,20220919300764,695,0xb,0x4,21.6499996,26.4426975,0.0251721293,-0.0830554888,5.52175334e-06,30,1.05999994,2
695111400012405,208732063,2459841.8249248955,59841.320636600001,18.6854362,0.0495544709,0,zg,10.9666427,41.264003899999999,2.01399994,0.180999994,20220919320613,695,0xb,0x4,21.6200008,26.4444275,0.0266437475,-0.0783551708,6.20496439e-06,30,1.03199995,1
695111400012405,208934290,2459843.8472773745,59843.342905099998,18.679657,0.0493476428,0,zg,10.9666403,41.264004100000001,1.46800005,0.108999997,20220921342905,695,0xb,0x4,21.6100006,26.4375324,0.0268574078,-0.077540122,6.21834397e-06,30,1.01100004,1
695111400012405,209236576,2459846.8702523005,59846.365763900001,18.6781197,0.0492928326,0,zg,10.966633,41.264024999999997,1.70899999,0.0939999968,20220924365764,695,0xb,0x4,21.3999996,26.4055538,0.0261271447,-0.0527111255,5.93361619e-06,30,1.01199996,1
695111400012405,209436781,2459848.8723714515,59848.367812500001,18.7089348,0.0504063107,0,zg,10.9666519,41.264013499999997,1.45000005,0.142000005,20220926367766,695,0xb,0x4,21.3099995,26.383215,0.027950963,-0.0497010984,6.8386762e-06,30,1.01499999,1
695111400012405,209638681,2459850.8914419431,59850.386817099999,18.7025223,0.0501721092,0,zg,10.966640399999999,41.263984299999997,2.26099992,0.217999995,20220928386817,695,0xb,0x4,21.5,26.3778858,0.02561545,-0.0631863549,5.60240369e-06,30,1.03799999,1
695111400012405,209833994,2459852.844625588,59852.339942099999,18.7614937,0.0523763597,0,zg,10.9666713,41.264016400000003,1.89900005,0.101000004,20220930339896,695,0xb,0x4,21.5499992,26.4139881,0.028616311,-0.0734053999,7.05808679e-06,30,1.00899994,1
695111400012405,210036503,2459854.8697736058,59854.3650347,18.654295,0.0484523401,0,zg,10.966660900000001,41.2640083,2.39299989,0.225999996,20221002365023,695,0xb,0x4,21.7299995,26.3913937,0.0280195754,-0.0742749572,6.77449043e-06,30,1.02600002,1
695111400012405,210231987,2459856.8246598551,59856.319872699998,18.698164,0.0500136837,0,zg,10.966665900000001,41.264005699999998,1.23599994,0.0289999992,20221004319688,695,0xb,0x4,21.0599995,26.3589573,0.027304871,-0.0502383821,6.66462074e-06,30,1.00800002,1
695111400012405,210441052,2459858.9153537569,59858.410520799996,18.6697788,0.0489965752,0,zg,10.9666257,41.263975199999997,1.24800003,0.164000005,20221006410509,695,0xb,0x4,20.7700005,26.3496437,0.0315655209,-0.0366746038,9.38385529e-06,30,1.13,1
695111400012405,210634548,2459860.850356136,59860.345486099999,18.7415009,0.0516162887,0,zg,10.966640099999999,41.264006100000003,0.698000014,0.0949999988,20221008345370,695,0xb,0x4,20.4899998,26.3912888,0.0329900347,-0.0404592976,1.32609894e-05,30,1.023,1
