oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
793110400000661,45136120,2458205.8636143561,58205.361203699998,19.2447605,0.0767348856,0,zg,226.8302587,55.747241799999998,0.643000007,0.0700000003,20180328361169,793,0xa,0x4,20.2000008,26.1434059,0.0357345752,-0.0532342531,4.21923287e-05,30,1.13199997,2
793110400000661,45137924,2458205.8816583813,58205.379247700002,19.4690933,0.0912309289,0,zg,226.83016069999999,55.747116499999997,0.65200001,-0.0359999985,20180328379213,793,0xa,0x4,20.3099995,26.1627598,0.0375467315,-0.056599699,4.41439697e-05,30,1.10599995,2
793110400000661,45141543,2458205.9178504967,58205.415439800003,19.3450375,0.0829262137,0,zg,226.83038310000001,55.7470949,0.898000002,-0.128999993,20180328415428,793,0xa,0x4,19.9899998,25.9947491,0.0461093634,-0.037642926,8.16589964e-05,30,1.07700002,2
793110400000661,45143775,2458205.9401653004,58205.437754600003,19.6233959,0.102593288,0,zg,226.83025480000001,55.747255899999999,0.611000001,0.0299999993,20180328437720,793,0xa,0x4,20.3700008,26.2411289,0.0352411047,-0.0556159802,3.604413e-05,30,1.074,2
793110400000661,45148288,2458205.9852926238,58205.482881900003,19.4161358,0.0875967517,0,zg,226.83018939999999,55.747124300000003,0.939999998,-0.0930000022,20180328482859,793,0xa,0x4,20.9899998,26.2518978,0.031596154,-0.0575999729,2.17184279e-05,30,1.10300004,2
793110400000661,45232377,2458206.8261838611,58206.323773099997,19.3479462,0.0831126645,0,zg,226.8301281,55.747191999999998,0.859000027,0.0299999993,20180329323738,793,0xa,0x4,20.7600002,26.2954769,0.0374254957,-0.0856445208,3.55018128e-05,30,1.20799994,2
793110400000661,45235226,2458206.854679266,58206.352268499999,19.3208809,0.0813928545,0,zg,226.83019390000001,55.7471727,0.56099999,-0.0419999994,20180329352234,793,0xa,0x4,20.8299999,26.3164539,0.0361163281,-0.0735217854,3.10064643e-05,30,1.14300001,2
793110400000661,45235603,2458206.8584408672,58206.356030100003,19.5940228,0.100340694,0,zg,226.83018000000001,55.747172599999999,0.856999993,0.0120000001,20180329355984,793,0xa,0x4,20.8500004,26.3035984,0.0351392329,-0.0607711412,2.84120033e-05,30,1.13600004,1
793110400000661,45236179,2458206.8642047709,58206.361793999997,19.5147991,0.0944757462,0,zg,226.8301448,55.747144300000002,0.535000026,-0.00300000003,20180329361794,793,0xa,0x4,20.9300003,26.2963791,0.0353833698,-0.0599743947,2.92148452e-05,30,1.12600005,2
793110400000661,45239133,2458206.8937417734,58206.391330999999,19.4666004,0.0910568684,0,zg,226.83013059999999,55.747124100000001,0.488000005,-0.119000003,20180329391296,793,0xa,0x4,20.7800007,26.3142204,0.0311122853,-0.0585182197,2.30664646e-05,30,1.09000003,2
793110400000661,45239229,2458206.8947024671,58206.392291700002,19.6877804,0.107679166,0,zg,226.83030350000001,55.747128199999999,0.763999999,0.187000006,20180329392257,793,0xa,0x4,20.8199997,26.287405,0.0308469217,-0.0535918623,2.2773178e-05,30,1.09000003,1
793110400000661,45239974,2458206.9021561593,58206.399745399998,19.4844131,0.0923073664,0,zg,226.83027709999999,55.747251300000002,0.632000029,-0.0359999985,20180329399734,793,0xa,0x4,20.5799999,26.314045,0.0331773646,-0.0586896129,2.96727794e-05,30,1.08399999,2
793110400000661,45332255,2458207.8249681285,58207.322557899999,19.6806583,0.107106581,0,zg,226.83017649999999,55.747178499999997,1.13600004,-0.192000002,20180330322546,793,0xa,0x4,20.5,26.2733212,0.0352707431,-0.0806062743,3.60899721e-05,30,1.204,2
793110400000661,45333972,2458207.8421324189,58207.339722199999,19.4844875,0.0923125893,0,zg,226.83026659999999,55.747158900000002,0.488000005,0.0390000008,20180330339688,793,0xa,0x4,20.4200001,26.2311497,0.0368673839,-0.0369851068,4.20387587e-05,30,1.16199994,2
793110400000661,45336649,2458207.8689033058,58207.366493100002,19.6653347,0.10588304,0,zg,226.8302161,55.747169200000002,0.531000018,0.0649999976,20180330366493,793,0xa,0x4,20.6800003,26.2760468,0.0343358442,-0.0557682961,3.28489186e-05,30,1.11500001,2
793110400000661,45338045,2458207.8828616031,58207.3804514,19.4979668,0.0932690203,0,zg,226.83010859999999,55.747136599999997,0.474000007,0.0289999992,20180330380440,793,0xa,0x4,20.5100002,26.2636833,0.0371875055,-0.0395188518,4.03609847e-05,30,1.09800005,2
793110400000661,45340057,2458207.9029888767,58207.400578699999,19.464325,0.0908982158,0,zg,226.83025259999999,55.747242200000002,0.541999996,-0.0309999995,20180330400579,793,0xa,0x4,20.5699997,26.2790565,0.0330636576,-0.0409399234,3.10334435e-05,30,1.08200002,2
793110400000661,45343751,2458207.9399217484,58207.437511600001,19.4558792,0.0903116465,0,zg,226.8302577,55.747190000000003,0.541000009,0.0869999975,20180330437465,793,0xa,0x4,20.5799999,26.2916622,0.0332283974,-0.0310612395,3.24834837e-05,30,1.07500005,2
793110400000661,45436671,2458208.8691219902,58208.366713000003,19.200098,0.0741224289,0,zg,226.83002250000001,55.747183399999997,0.833000004,0.0850000009,20180331366678,793,0xa,0x4,19.7099991,26.0443592,0.0458149202,-0.0124278124,0.000101070626,30,1.11099994,2
793110400000661,45437630,2458208.8787168744,58208.376307899998,19.0692539,0.0669623315,32768,zg,226.83010350000001,55.747196099999996,0.573000014,0.0399999991,20180331376308,793,0xa,0x4,19.1499996,25.7965927,0.0627099276,0.00493480824,0.000302173226,30,1.10000002,2
793110400000661,45448204,2458208.9844574011,58208.482048600003,19.0816936,0.0676122308,0,zg,226.83017179999999,55.747239200000003,0.731999993,-0.0549999997,20180331482014,793,0xa,0x4,19.6599998,26.0791073,0.0450572595,-0.0222225878,0.0001012762,30,1.11199999,2
793110400000661,45546003,2458209.9624416051,58209.460034700001,19.5007954,0.0934708714,0,zg,226.83022199999999,55.747110999999997,0.335000008,-0.228,20180401460012,793,0xa,0x4,19.9699993,26.2693233,0.0361603275,-0.0125178387,4.99546004e-05,30,1.09099996,2
793110400000661,45635680,2458210.8592101871,58210.3568056,19.1794701,0.072945267,0,zg,226.83027050000001,55.747199999999999,0.615999997,-0.0759999976,20180402356771,793,0xa,0x4,20.3099995,26.2865963,0.0365624726,-0.0548461713,4.29827778e-05,30,1.11699998,2
793110400000661,45637268,2458210.8750897571,58210.372685200004,19.6539497,0.104981378,0,zg,226.83006130000001,55.747141900000003,0.660000026,-0.152999997,20180402372639,793,0xa,0x4,20.3999996,26.2404537,0.0352119952,-0.0413377546,3.84734522e-05,30,1.09800005,1
793110400000661,45638415,2458210.8865596163,58210.3841551,19.3468781,0.083044149,0,zg,226.83026079999999,55.747193500000002,1.14900005,-0.182999998,20180402384120,793,0xa,0x4,20.1900005,26.1253853,0.0358789675,-0.0345251933,4.51435299e-05,30,1.08700001,1
793110400000661,45638511,2458210.8875202178,58210.385115700003,19.3691311,0.0844824612,0,zg,226.83026169999999,55.747139400000002,0.583000004,-0.0610000007,20180402385081,793,0xa,0x4,20.25,26.1046391,0.0331258178,-0.0415748693,3.73694711e-05,30,1.08700001,2
793110400000661,45642212,2458210.9245340102,58210.422129600003,19.5512733,0.0971378759,0,zg,226.83026269999999,55.747196700000003,0.476000011,-0.0670000017,20180402422130,793,0xa,0x4,20.4400005,26.2507915,0.0320467465,-0.0210595988,2.9255345e-05,30,1.074,2
793110400000661,45644041,2458210.9428210561,58210.440416700003,19.3901901,0.0858649164,0,zg,226.8302266,55.747213799999997,0.377000004,0.0280000009,20180402440417,793,0xa,0x4,20.4300003,26.2677174,0.0319980383,-0.021295296,3.00774318e-05,30,1.079,2
793110400000661,45736974,2458211.8721467522,58211.369745399999,19.3967247,0.0862980708,0,zg,226.83016019999999,55.747305099999998,0.799000025,-0.0340000018,20180403369711,793,0xa,0x4,19.8299999,26.2792263,0.0342925563,-0.0302910805,5.32310296e-05,30,1.09800005,2
793110400000661,45737918,2458211.8815911175,58211.379189799998,19.2498665,0.0770392343,0,zg,226.8299471,55.7474414,0.816999972,-0.0810000002,20180403379155,793,0xa,0x4,19.8099995,26.269352,0.0405150615,-0.0157593209,6.80007142e-05,30,1.08899999,3
793110400000661,45738109,2458211.8835008293,58211.381099500002,19.4782505,0.0918729901,0,zg,226.83023399999999,55.747067600000001,0.698000014,0.0250000004,20180403381053,793,0xa,0x4,19.8400002,26.2937412,0.0373415425,-0.0429915376,6.01951979e-05,30,1.08800006,2
793110400000661,45741833,2458211.9207344786,58211.418333299996,19.5974083,0.100598179,0,zg,226.8303234,55.747340299999998,1.10399997,-0.196999997,20180403418310,793,0xa,0x4,20,26.2668915,0.0400431044,-0.0194832031,6.10074712e-05,30,1.074,2
793110400000661,46932446,2458223.8267803243,58223.324467600003,19.5737877,0.0988134593,0,zg,226.83015349999999,55.7471751,1.11300004,0.0350000001,20180415324444,793,0xa,0x4,22.0400009,26.2461929,0.025106566,-0.0828564987,1.31029901e-05,30,1.11300004,3
793110400000661,47332502,2458227.8272858001,58227.325023099998,19.4728489,0.0914938003,0,zg,226.8300538,55.747213100000003,0.573000014,-0.0350000001,20180419324988,793,0xa,0x4,21.2999992,26.2413235,0.0321555696,-0.0302311461,2.16211265e-05,30,1.09899998,2
793110400000661,47334671,2458227.8489754014,58227.346712999999,19.4956303,0.0931026042,0,zg,226.83015950000001,55.747242100000001,1.39699996,0.0680000037,20180419346667,793,0xa,0x4,21.2900009,26.2470913,0.0324073397,-0.0291227456,2.2079952e-05,30,1.08099997,3
793110400000661,47334854,2458227.8508040747,58227.348541699997,19.4692211,0.0912399292,0,zg,226.8301826,55.747261100000003,0.867999971,-0.0799999982,20180419348542,793,0xa,0x4,21.2999992,26.253685,0.0307319537,-0.0387218148,2.00225622e-05,30,1.08000004,2
793110400000661,47337464,2458227.8769032224,58227.374641199996,19.5209827,0.0949224904,0,zg,226.83016860000001,55.747205899999997,0.713,-0.0890000015,20180419374618,793,0xa,0x4,21.4500008,26.2624779,0.0272002257,-0.0381472372,1.5329264e-05,30,1.074,2
793110400000661,47529958,2458229.8018176672,58229.299583300002,19.5856991,0.09971001,32768,zg,226.8301496,55.747219800000003,0.813000023,-0.0120000001,20180421299583,793,0xa,0x4,21.5300007,26.3026447,0.0322676785,-0.143151119,2.16098651e-05,30,1.125,2
793110400000661,47532577,2458229.8280094867,58229.325775500001,19.5335464,0.0958360061,32768,zg,226.83018179999999,55.7471733,0.657999992,-0.0240000002,20180421325741,793,0xa,0x4,21.5400009,26.3044968,0.0314489938,-0.136175156,2.07849534e-05,30,1.09300005,2
793110400000661,47532721,2458229.829444563,58229.3272106,19.6460457,0.104359224,32768,zg,226.83022460000001,55.747190799999998,0.941999972,0.0900000036,20180421327164,793,0xa,0x4,21.6000004,26.3049965,0.0297703035,-0.13083744,1.85392837e-05,30,1.09200001,1
793110400000661,47532819,2458229.8304283475,58229.328194399997,19.5294666,0.0955384895,32768,zg,226.8301553,55.7472183,1.21700001,-0.074000001,20180421328148,793,0xa,0x4,21.5599995,26.309433,0.0326297581,-0.135235608,2.22677991e-05,30,1.09099996,3
793110400000661,47534601,2458229.848252194,58229.3460185,19.663475,0.105735339,32768,zg,226.8301993,55.747092799999997,1.39600003,-0.131999999,20180421345972,793,0xa,0x4,21.4400005,26.3044415,0.0348712578,-0.124354571,2.55248033e-05,30,1.079,2
793110400000661,47635115,2458230.8533757362,58230.3511574,19.5293694,0.0955314562,0,zg,226.8302094,55.747194800000003,0.524999976,-0.0480000004,20180422351111,793,0xa,0x4,21.8700008,26.2796001,0.0292902403,-0.100014545,1.76148496e-05,30,1.07599998,3
793110400000661,47635207,2458230.8542901226,58230.3520718,19.5141258,0.0944272056,0,zg,226.83021170000001,55.747185500000001,0.842000008,-0.0120000001,20180422352060,793,0xa,0x4,21.8299999,26.279356,0.0271774046,-0.097343266,1.51909671e-05,30,1.07599998,2
793110400000661,47636744,2458230.8696601843,58230.367442100003,19.5295029,0.0955411792,0,zg,226.83017340000001,55.747190699999997,0.751999974,0.00999999978,20180422367431,793,0xa,0x4,21.9099998,26.2617607,0.0267762244,-0.0819287673,1.46998836e-05,30,1.074,2
793110400000661,47639246,2458230.8946829969,58230.392465299999,19.4095154,0.0871518627,0,zg,226.83019010000001,55.747145400000001,1.20899999,-0.0520000011,20180422392465,793,0xa,0x4,21.4899998,26.0647812,0.0337055698,-0.0819460228,2.3346347e-05,30,1.08299994,2
793110400000661,47738788,2458231.8900837745,58231.387881900002,19.5000381,0.0934168249,0,zg,226.83017140000001,55.747207199999998,1.84200001,0.0489999987,20180423387836,793,0xa,0x4,21.6100006,26.2701931,0.0310171284,-0.0559409298,2.00742124e-05,30,1.08200002,3
793110400000661,47738879,2458231.8909981628,58231.388796300002,19.5177784,0.094690755,0,zg,226.83017720000001,55.747169200000002,0.879999995,0.0680000037,20180423388785,793,0xa,0x4,21.5699997,26.2739334,0.030978594,-0.0534404851,1.98290181e-05,30,1.08200002,2
793110400000661,47741336,2458231.9155695592,58231.413368100002,19.5374813,0.0961235985,0,zg,226.8300759,55.7472086,0.465999991,0.00800000038,20180423413345,793,0xa,0x4,21.5200005,26.2677021,0.0319530964,-0.0548057035,2.10637718e-05,30,1.10399997,2
793110400000661,47743489,2458231.9370969003,58231.434895799997,19.637825,0.103715368,0,zg,226.8301773,55.747241899999999,0.72299999,-0.0430000015,20180423434861,793,0xa,0x4,21.5200005,26.2611122,0.0301416647,-0.0559316017,1.89146176e-05,30,1.13600004,2
793110400000661,47826663,2458232.7688192991,58232.266631899998,19.3910275,0.0859202892,0,zg,226.83019010000001,55.747275899999998,0.95599997,-0.112999998,20180424266597,793,0xa,0x4,20.3600006,26.1054173,0.0398135334,-0.0672791079,5.0778046e-05,30,1.17299998,3
793110400000661,47826956,2458232.771747563,58232.269560200002,19.4633999,0.0908337831,0,zg,226.830206,55.7471453,0.368000001,-0.0579999983,20180424269514,793,0xa,0x4,20.9300003,26.2507706,0.034252245,-0.0853332356,2.62058784e-05,30,1.16600001,1
793110400000661,47827052,2458232.7727081431,58232.270520799997,19.5527763,0.0972489864,0,zg,226.8301189,55.747204000000004,0.662,0.0419999994,20180424270486,793,0xa,0x4,20.9400005,26.2491531,0.0372955687,-0.0728529468,3.18164348e-05,30,1.16400003,2
793110400000661,47828268,2458232.7848723517,58232.2826852,19.4166603,0.0876320899,0,zg,226.8301979,55.747116400000003,0.686999977,-0.134000003,20180424282650,793,0xa,0x4,21.0400009,26.2750187,0.0315108262,-0.0734343752,2.20041074e-05,30,1.13999999,2
793110400000661,47930638,2458233.8085586443,58233.306388899997,19.5725136,0.0987180471,0,zg,226.8302209,55.747191800000003,0.81400001,0.00700000022,20180425306354,793,0xa,0x4,21.2399998,26.2606201,0.0346431136,-0.0469557419,2.63925267e-05,30,1.102,2
793110400000661,48030733,2458234.8094901387,58234.307337999999,19.6329117,0.103332087,0,zg,226.8301778,55.747206400000003,0.80400002,-0.215000004,20180426307292,793,0xa,0x4,20.6700001,26.1541595,0.0312398914,-0.0359107293,2.5878031e-05,30,1.09800005,2
793110400000661,48032980,2458234.8319549398,58234.329803200002,19.5584717,0.0976708829,0,zg,226.83022639999999,55.747215699999998,0.540000021,0.127000004,20180426329792,793,0xa,0x4,20.6299992,26.1657162,0.0396538526,-0.0332602747,4.1967236e-05,30,1.08000004,3
793110400000661,48035388,2458234.8560402114,58234.353888899997,19.3839607,0.0854537934,0,zg,226.8302549,55.7472025,0.600000024,-0.156000003,20180426353877,793,0xa,0x4,20.1000004,25.9992561,0.0391276926,-0.0273520928,5.46613956e-05,30,1.074,2
793110400000661,48038615,2458234.8883081353,58234.386157399997,19.5225258,0.0950343162,0,zg,226.83040769999999,55.7471441,0.731000006,-0.0309999995,20180426386146,793,0xa,0x4,20.0799999,25.9028416,0.0388363078,-0.0133632692,5.48894641e-05,30,1.08599997,2
793110400000661,48038707,2458234.8892225134,58234.387071800003,19.110302,0.0691310465,0,zg,226.83016459999999,55.747238799999998,1.26999998,0.0299999993,20180426387060,793,0xa,0x4,20.3199997,25.9947701,0.0372404493,-0.0251441188,4.45786391e-05,30,1.08700001,3
793110400000661,48041298,2458234.915136354,58234.412986099996,19.42803,0.0884013772,0,zg,226.8302147,55.747124399999997,0.551999986,0.108000003,20180426412975,793,0xa,0x4,20.0499992,25.7614059,0.0379827134,-0.0272413492,5.72208664e-05,30,1.11399996,2
793110400000661,48043396,2458234.9361197646,58234.433969899997,19.5019932,0.0935564712,0,zg,226.83008140000001,55.7472183,0.372999996,0.0700000003,20180426433935,793,0xa,0x4,20.6800003,26.1404419,0.0309562031,-0.0192165244,2.37485674e-05,30,1.14900005,2
793110400000661,48131034,2458235.8124811267,58235.3103472,19.4931335,0.0929250941,0,zg,226.83013320000001,55.7471934,0.405000001,0.104999997,20180427310312,793,0xa,0x4,20.7099991,26.2645893,0.0337497592,-0.0294123441,3.01829114e-05,30,1.09200001,3
793110400000661,48131179,2458235.8139278968,58235.311794000001,19.7063313,0.109182388,0,zg,226.83018250000001,55.7472244,0.552999973,-0.101000004,20180427311748,793,0xa,0x4,20.6499996,26.2837963,0.036622934,-0.0247180667,3.59502774e-05,30,1.09099996,2
793110400000661,48132476,2458235.8269021683,58235.324768500002,19.6012115,0.100888029,0,zg,226.83011819999999,55.747136599999997,1.32099998,-0.0920000002,20180427324722,793,0xa,0x4,20.3199997,26.2916985,0.0356824547,-0.0402254052,3.87845939e-05,30,1.08099997,2
793110400000661,48134271,2458235.8448532466,58235.3427199,19.7926407,0.116397172,0,zg,226.8301208,55.747053700000002,0.389999986,0.0829999968,20180427342708,793,0xa,0x4,20.4500008,26.2781353,0.0348348208,-0.0275069997,3.3965629e-05,30,1.07500005,1
793110400000661,48134363,2458235.845767614,58235.343634299999,19.5847569,0.0996388793,0,zg,226.83010010000001,55.7472262,0.379999995,-0.0529999994,20180427343623,793,0xa,0x4,20.4400005,26.2762585,0.0314657427,-0.0295171551,2.82112705e-05,30,1.07500005,3
793110400000661,48134454,2458235.8466818966,58235.344548599998,19.3793678,0.0851518437,0,zg,226.83020189999999,55.747219299999998,0.995999992,-0.128999993,20180427344549,793,0xa,0x4,20.3999996,26.2718697,0.0336061381,-0.0226972438,3.3102704e-05,30,1.07500005,2
793110400000661,48137325,2458235.8753850684,58235.3732523,19.414402,0.0874800608,0,zg,226.8302381,55.747193899999999,0.779999971,-0.238999993,20180427373241,793,0xa,0x4,20.4400005,26.2689133,0.0381915644,-0.0264769681,4.08847591e-05,30,1.08000004,2
793110400000661,48223755,2458236.7396744494,58236.2375579,19.5334435,0.0958284289,0,zg,226.83025610000001,55.747265900000002,0.791999996,-0.119999997,20180428237523,793,0xa,0x4,20.2000008,26.2008877,0.0331421308,-0.0522856936,3.76496209e-05,30,1.22000003,2
793110400000661,48233627,2458236.8383878078,58236.336273100002,19.626791,0.10285639,0,zg,226.82995539999999,55.747258299999999,0.495999992,0.0350000001,20180428336262,793,0xa,0x4,20.0300007,26.2252388,0.0380616672,-0.0135527719,5.62348105e-05,30,1.07599998,2
793110400000661,48233768,2458236.8397998819,58236.3376852,19.3674545,0.0843733177,0,zg,226.83025689999999,55.747214800000002,0.652999997,-0.0920000002,20180428337639,793,0xa,0x4,20.0699997,26.2218933,0.0399914496,-0.0203198809,5.80347696e-05,30,1.07500005,3
793110400000661,48236630,2458236.8684220286,58236.366307900003,19.3780003,0.0850621462,0,zg,226.83016019999999,55.747321999999997,0.861999989,0.0890000015,20180428366285,793,0xa,0x4,20.1700001,26.2324848,0.0379623584,-0.0147834951,5.05103017e-05,30,1.07799995,2
793110400000661,48239166,2458236.8937803549,58236.391666700001,19.5972042,0.100582652,0,zg,226.83006739999999,55.7472037,0.838999987,-0.270999998,20180428391655,793,0xa,0x4,20.1000004,26.2346916,0.0381864682,-0.0216896478,5.1160092e-05,30,1.09599996,2
793110400000661,48245115,2458236.9532699077,58236.451157399999,19.4319592,0.0886686444,0,zg,226.83013869999999,55.7471386,0.630999982,-0.0900000036,20180428451146,793,0xa,0x4,20.2999992,26.2285328,0.0356459059,-0.0323855989,3.87177388e-05,30,1.20099998,2
793110400000661,48246966,2458236.971776539,58236.4696644,19.8591652,0.122202985,0,zg,226.8300801,55.747221699999997,0.63499999,-0.261000007,20180428469653,793,0xa,0x4,20.2099991,26.2057438,0.0356057696,-0.0235695094,4.06042927e-05,30,1.25600004,2
793110400000661,48330993,2458237.8120265254,58237.3099306,19.6655445,0.105899714,0,zg,226.83070040000001,55.747128099999998,0.414999992,-0.233999997,20180429309907,793,0xa,0x4,19.8600006,26.0599117,0.0369069204,-0.029066829,6.06974609e-05,30,1.08800006,2
793110400000661,48334156,2458237.843657813,58237.341562499998,19.4546471,0.0902263075,0,zg,226.8304023,55.747131400000001,0.967999995,0.126000002,20180429341528,793,0xa,0x4,20.0599995,26.2550755,0.0377097018,-0.0237613656,5.32279482e-05,30,1.074,3
793110400000661,48334247,2458237.84457218,58237.342476899998,19.5677013,0.0983580947,0,zg,226.83027860000001,55.7473071,0.670000017,-0.356999993,20180429342465,793,0xa,0x4,20.0200005,26.2531338,0.0366903841,-0.0130509529,5.11154576e-05,30,1.074,2
793110400000661,48337462,2458237.8767242571,58237.374629600003,19.3109894,0.080772683,0,zg,226.83016549999999,55.747232199999999,0.873000026,-0.074000001,20180429374583,793,0xa,0x4,20.0300007,26.2634525,0.0369684286,-0.0250703823,5.29173158e-05,30,1.08399999,2
793110400000661,48345666,2458237.9587597288,58237.456666700004,19.455864,0.0903105736,0,zg,226.8301586,55.747183200000002,0.736999989,-0.195999995,20180429456655,793,0xa,0x4,20.1000004,26.2504444,0.0350145586,-0.0455905646,4.41113298e-05,30,1.22399998,2
793110400000661,48346373,2458237.9658312867,58237.463738400002,19.45298,0.0901110545,0,zg,226.82997689999999,55.747202600000001,0.470999986,-0.162,20180429463704,793,0xa,0x4,20.0599995,26.244566,0.0369647183,-0.0462351888,5.18450943e-05,30,1.24600005,3
793110400000661,48346608,2458237.9681808329,58237.466088000001,19.5213242,0.094947271,0,zg,226.83021149999999,55.747247399999999,0.532000005,-0.126000002,20180429466088,793,0xa,0x4,19.9500008,26.2469101,0.0327340774,-0.0547016822,4.05406136e-05,30,1.25300002,2
793110400000661,48838611,2458242.8881007284,58242.386111100001,19.5136318,0.0943916366,0,zg,226.83022,55.747161300000002,1.14999998,-0.0450000018,20180504386100,793,0xa,0x4,21.1000004,26.2924538,0.0343702622,-0.0810753629,2.61323148e-05,30,1.10800004,2
793110400000661,48839363,2458242.8956237636,58242.393634300002,19.6126575,0.101764858,0,zg,226.8302655,55.7471125,0.614000022,-0.0920000002,20180504393611,793,0xa,0x4,21.1900005,26.2775745,0.0317036621,-0.0800750256,2.22484632e-05,30,1.11800003,1
793110400000661,48839460,2458242.8965959335,58242.394606499998,19.5877018,0.0998614281,0,zg,226.83029310000001,55.747193799999998,1.13499999,0.00800000038,20180504394572,793,0xa,0x4,21.1000004,26.2906189,0.0341399685,-0.0876683667,2.52206628e-05,30,1.11899996,3
793110400000661,48840841,2458242.9104035236,58242.408414400001,19.4514198,0.090003252,0,zg,226.83012980000001,55.747185700000003,0.828999996,-0.0649999976,20180504408414,793,0xa,0x4,21.1499996,26.2934284,0.0330019221,-0.100037962,2.41432299e-05,30,1.14199996,2
793110400000661,48842167,2458242.9236670216,58242.4216782,19.5259056,0.0952795297,0,zg,226.8302253,55.747197399999997,0.902999997,0.0320000015,20180504421678,793,0xa,0x4,21.1700001,26.279026,0.0304208528,-0.0828114003,2.03817817e-05,30,1.16900003,2
793110400000661,48922265,2458243.7246212726,58243.2226505,19.5038242,0.09368743,32768,zg,226.83000100000001,55.747175900000002,0.870000005,-0.0140000004,20180505222616,793,0xa,0x4,21.3099995,26.2543297,0.0342717506,-0.161207363,2.50251305e-05,30,1.20700002,2
793110400000661,48923811,2458243.7400838295,58243.238113400002,19.6049442,0.101173252,32768,zg,226.83016660000001,55.747152300000003,0.344999999,-0.0140000004,20180505238079,793,0xa,0x4,21.4799995,26.2414379,0.0301565304,-0.146849081,1.86125635e-05,30,1.16900003,2
