objectId,mean_ra,mean_dec,top_class,magpsf,sigmapsf,jd
ZTF18adisdqq,259.3150774574258,43.1561448960396,['QSO' 'RRLyr' 'RRLyrae' 'Unknown'],"[16.648828506469727, 16.92014503479004, 17.389570236206055, 16.976322174072266, 17.4493465423584, 17.20178985595703, 17.302997589111328, 17.006412506103516, 16.690698623657227, 17.51888656616211, 17.294336318969727, 16.89899253845215, 17.37266731262207, 16.383451461791992, 17.472118377685547, 17.197021484375, 16.150169372558594, 17.033178329467773, 17.05113983154297, 17.645177841186523, 17.407028198242188, 17.203689575195312, 16.759828567504883, 16.891071319580078, 17.397974014282227, 17.05265235900879, 17.593746185302734, 16.344093322753906, 16.881275177001953, 17.252199172973633, 17.461246490478516, 17.458972930908203, 17.735551834106445, 15.453902244567871, 17.18915367126465, 17.3995361328125, 17.26778221130371, 17.42344856262207, 17.559738159179688, 17.35121726989746, 17.002817153930664, 17.236738204956055, 17.082897186279297, 17.31905746459961, 17.405715942382812, 17.282337188720703, 17.172285079956055, 16.357444763183594, 17.317384719848633, 17.031869888305664, 17.135244369506836, 17.02354621887207, 16.802661895751953, 17.083114624023438, 17.37146759033203, 17.06220245361328, 17.339599609375, 17.361583709716797, 17.406593322753906, 17.04678726196289, 17.884309768676758, 17.572721481323242, 17.001556396484375, 16.985010147094727, 17.768062591552734, 17.83168601989746, 17.29427146911621, 17.738956451416016, 17.37151336669922, 17.16140365600586, 17.323102951049805, 16.83699607849121, 17.441980361938477, 17.4785213470459, 17.36618995666504, 17.141769409179688, 17.330059051513672, 15.75461483001709, 16.950721740722656, 16.389183044433594, 17.243976593017578, 16.98061752319336, 17.846538543701172, 17.110496520996094, 16.908798217773438, 17.39212417602539, 17.5980281829834, 16.097320556640625, 16.893497467041016, 17.26386070251465, 17.385826110839844, 17.107582092285156, 16.944196701049805, 16.8502140045166, 17.576555252075195, 17.1258544921875, 17.62210464477539, 17.345792770385742, 16.96210479736328, 17.504457473754883, 16.984960556030273, 17.31905746459961, 16.92014503479004, 16.89899253845215, 17.389570236206055, 16.976322174072266, 17.83168601989746, 17.4493465423584, 17.294336318969727, 16.097320556640625, 17.37266731262207, 17.006412506103516, 17.397974014282227, 16.690698623657227, 17.302997589111328, 17.51888656616211, 17.20178985595703, 16.150169372558594, 16.759828567504883, 16.389183044433594, 17.407028198242188, 17.472118377685547, 17.197021484375, 17.033178329467773, 17.645177841186523, 15.75461483001709, 17.05113983154297, 17.203689575195312, 16.383451461791992, 16.344093322753906, 17.252199172973633, 17.461246490478516, 17.735551834106445, 17.05265235900879, 16.881275177001953, 17.42344856262207, 17.002817153930664, 17.3995361328125, 17.236738204956055, 15.453902244567871, 17.082897186279297, 17.405715942382812, 17.26778221130371, 17.18915367126465, 17.559738159179688, 17.282337188720703, 17.35121726989746, 17.031869888305664, 17.339599609375, 16.357444763183594, 17.083114624023438, 17.37146759033203, 17.06220245361328, 17.846538543701172, 17.04678726196289, 17.172285079956055, 17.135244369506836, 17.02354621887207, 16.802661895751953, 17.317384719848633, 17.001556396484375, 17.884309768676758, 17.572721481323242, 17.768062591552734, 16.985010147094727, 17.29427146911621, 17.16140365600586, 17.37151336669922, 17.323102951049805, 17.593746185302734, 17.738956451416016, 17.406593322753906, 17.361583709716797, 17.110496520996094, 17.4785213470459, 17.36618995666504, 17.330059051513672, 17.141769409179688, 16.950721740722656, 16.98061752319336, 16.83699607849121, 17.441980361938477, 17.243976593017578, 16.908798217773438, 16.648828506469727, 16.893497467041016, 17.39212417602539, 17.5980281829834, 16.891071319580078, 17.1258544921875, 17.26386070251465, 17.385826110839844, 17.458972930908203, 17.107582092285156, 16.944196701049805, 17.576555252075195, 16.8502140045166, 17.62210464477539, 17.345792770385742, 16.96210479736328, 17.504457473754883, 16.984960556030273]","[0.06222499907016754, 0.04250568524003029, 0.060081735253334045, 0.03464313969016075, 0.057499174028635025, 0.06099779158830643, 0.035382241010665894, 0.05747370794415474, 0.047527749091386795, 0.08275444060564041, 0.10483566671609879, 0.035853732377290726, 0.05922575294971466, 0.02018199861049652, 0.07156900316476822, 0.03975744917988777, 0.04499448090791702, 0.06529556959867477, 0.05136321485042572, 0.10747777670621872, 0.05972054600715637, 0.10110902041196823, 0.04426845908164978, 0.05716082826256752, 0.06468446552753448, 0.06670171022415161, 0.0976494699716568, 0.07817989587783813, 0.0518641360104084, 0.059721849858760834, 0.06634282320737839, 0.06605185568332672, 0.08774349838495255, 0.03448622673749924, 0.06809017062187195, 0.05625065043568611, 0.059355542063713074, 0.07561759650707245, 0.09227664768695831, 0.08778349310159683, 0.03678324818611145, 0.09276559948921204, 0.02698623761534691, 0.05833100900053978, 0.07484862208366394, 0.09858439117670059, 0.058331672102212906, 0.018866494297981262, 0.051449280232191086, 0.08548111468553543, 0.061284422874450684, 0.050417460501194, 0.0470377616584301, 0.06763400882482529, 0.09413779526948929, 0.08257259428501129, 0.07493725419044495, 0.07651689648628235, 0.0423419252038002, 0.05793652683496475, 0.0885884240269661, 0.08140398561954498, 0.04460501670837402, 0.05863410234451294, 0.08447687327861786, 0.08603154867887497, 0.07413472980260849, 0.08945282548666, 0.0693155825138092, 0.08685670793056488, 0.07177742570638657, 0.1721321940422058, 0.10324501246213913, 0.06476547569036484, 0.06253068894147873, 0.05988794565200806, 0.0879136323928833, 0.03551282733678818, 0.06495486944913864, 0.02027510479092598, 0.08208537846803665, 0.025086162611842155, 0.09709321707487106, 0.0685935690999031, 0.06132405251264572, 0.06779295206069946, 0.08458218723535538, 0.03422429412603378, 0.04536893963813782, 0.06347654014825821, 0.0648469626903534, 0.055356305092573166, 0.02482292614877224, 0.07496374845504761, 0.08874606341123581, 0.08298768103122711, 0.07694622874259949, 0.0576217919588089, 0.06700354069471359, 0.08220287412405014, 0.06360839307308197, 0.05833100900053978, 0.04250568524003029, 0.035853732377290726, 0.060081735253334045, 0.03464313969016075, 0.08603154867887497, 0.057499174028635025, 0.10483566671609879, 0.03422429412603378, 0.05922575294971466, 0.05747370794415474, 0.06468446552753448, 0.047527749091386795, 0.035382241010665894, 0.08275444060564041, 0.06099779158830643, 0.04499448090791702, 0.04426845908164978, 0.02027510479092598, 0.05972054600715637, 0.07156900316476822, 0.03975744917988777, 0.06529556959867477, 0.10747777670621872, 0.03551282733678818, 0.05136321485042572, 0.10110902041196823, 0.02018199861049652, 0.07817989587783813, 0.059721849858760834, 0.06634282320737839, 0.08774349838495255, 0.06670171022415161, 0.0518641360104084, 0.07561759650707245, 0.03678324818611145, 0.05625065043568611, 0.09276559948921204, 0.03448622673749924, 0.02698623761534691, 0.07484862208366394, 0.059355542063713074, 0.06809017062187195, 0.09227664768695831, 0.09858439117670059, 0.08778349310159683, 0.08548111468553543, 0.07493725419044495, 0.018866494297981262, 0.06763400882482529, 0.09413779526948929, 0.08257259428501129, 0.09709321707487106, 0.05793652683496475, 0.058331672102212906, 0.061284422874450684, 0.050417460501194, 0.0470377616584301, 0.051449280232191086, 0.04460501670837402, 0.0885884240269661, 0.08140398561954498, 0.08447687327861786, 0.05863410234451294, 0.07413472980260849, 0.08685670793056488, 0.0693155825138092, 0.07177742570638657, 0.0976494699716568, 0.08945282548666, 0.0423419252038002, 0.07651689648628235, 0.0685935690999031, 0.06476547569036484, 0.06253068894147873, 0.0879136323928833, 0.05988794565200806, 0.06495486944913864, 0.025086162611842155, 0.1721321940422058, 0.10324501246213913, 0.08208537846803665, 0.06132405251264572, 0.06222499907016754, 0.04536893963813782, 0.06779295206069946, 0.08458218723535538, 0.05716082826256752, 0.08298768103122711, 0.06347654014825821, 0.0648469626903534, 0.06605185568332672, 0.055356305092573166, 0.02482292614877224, 0.08874606341123581, 0.07496374845504761, 0.07694622874259949, 0.0576217919588089, 0.06700354069471359, 0.08220287412405014, 0.06360839307308197]","[2460597.6566551, 2460398.9931134, 2460236.6235417, 2460559.7207986, 2460370.0135301, 2459784.8417361, 2460151.8280903, 2460209.6425926, 2460482.8946991, 2459751.8382986, 2460249.6589815, 2460569.6557176, 2460093.9103819, 2460597.6114699, 2460627.5887153, 2459639.9319907, 2460128.8424884, 2459700.9432292, 2460195.6650347, 2460234.6759606, 2459764.8429514, 2460629.6154745, 2460499.8025116, 2460182.7899421, 2460552.7759259, 2460089.9086343, 2459784.7950231, 2460597.6114699, 2459977.9979745, 2460122.7850579, 2459877.6359838, 2460060.9315162, 2460621.6394444, 2459624.0359375, 2460113.8333333, 2460209.6776273, 2460184.6811574, 2459762.8236458, 2460147.8020486, 2460182.7165856, 2460251.6365856, 2460062.951713, 2459786.8002778, 2459675.9745486, 2459673.9236574, 2460153.7700463, 2460536.7429282, 2459848.6789931, 2460087.9306481, 2460224.6333449, 2460625.6033102, 2460355.9714583, 2460053.9721528, 2459820.6794097, 2460623.6023611, 2460389.9946296, 2460051.8680093, 2460151.8280903, 2460053.9425231, 2460238.6998264, 2459601.0320949, 2460232.6543866, 2460520.8184954, 2460098.927419, 2460136.856713, 2460396.9681019, 2459873.6223727, 2460540.8214931, 2460398.9436921, 2459977.9686227, 2460491.783044, 2460563.7595255, 2460046.8720833, 2460565.7589236, 2460113.8858218, 2460220.6953704, 2459889.6343981, 2459723.8285648, 2460567.7260648, 2460597.6114699, 2460599.6408218, 2460091.9158102, 2460161.9006134, 2460482.7431829, 2460353.9958565, 2460529.6852662, 2459777.7250579, 2459788.7998958, 2460102.7618981, 2459844.6799537, 2460120.8703125, 2459848.6398843, 2460404.9343866, 2460044.9746412, 2460058.9753588, 2459786.8002778, 2459736.9491435, 2459628.9724306, 2460559.7207986, 2459677.9321875, 2460222.6767708, 2459675.9745486, 2460398.9931134, 2460569.6557176, 2460236.6235417, 2460559.7207986, 2460396.9681019, 2460370.0135301, 2460249.6589815, 2459788.7998958, 2460093.9103819, 2460209.6425926, 2460552.7759259, 2460482.8946991, 2460151.8280903, 2459751.8382986, 2459784.8417361, 2460128.8424884, 2460499.8025116, 2460597.6114699, 2459764.8429514, 2460627.5887153, 2459639.9319907, 2459700.9432292, 2460234.6759606, 2459723.8285648, 2460195.6650347, 2460629.6154745, 2460597.6114699, 2460597.6114699, 2460122.7850579, 2459877.6359838, 2460621.6394444, 2460089.9086343, 2459977.9979745, 2459762.8236458, 2460251.6365856, 2460209.6776273, 2460062.951713, 2459624.0359375, 2459786.8002778, 2459673.9236574, 2460184.6811574, 2460113.8333333, 2460147.8020486, 2460153.7700463, 2460182.7165856, 2460224.6333449, 2460051.8680093, 2459848.6789931, 2459820.6794097, 2460623.6023611, 2460389.9946296, 2460161.9006134, 2460238.6998264, 2460536.7429282, 2460625.6033102, 2460355.9714583, 2460053.9721528, 2460087.9306481, 2460520.8184954, 2459601.0320949, 2460232.6543866, 2460136.856713, 2460098.927419, 2459873.6223727, 2459977.9686227, 2460398.9436921, 2460491.783044, 2459784.7950231, 2460540.8214931, 2460053.9425231, 2460151.8280903, 2460482.7431829, 2460565.7589236, 2460113.8858218, 2459889.6343981, 2460220.6953704, 2460567.7260648, 2460091.9158102, 2460563.7595255, 2460046.8720833, 2460599.6408218, 2460353.9958565, 2460597.6566551, 2460102.7618981, 2460529.6852662, 2459777.7250579, 2460182.7899421, 2459786.8002778, 2459844.6799537, 2460120.8703125, 2460060.9315162, 2459848.6398843, 2460404.9343866, 2460058.9753588, 2460044.9746412, 2459736.9491435, 2459628.9724306, 2460559.7207986, 2459677.9321875, 2460222.6767708]"
