time_days,luminosity,flux_mjy,bh_mass_msun
0.20480902532412032,8.280053437153852e-06,7.667762700239188e-32,1000.0
0.7048090253241204,6.464900004853141e+27,59.86835651996526,1000.0
1.2048090253241204,5.576949742693763e+27,51.64547251138856,1000.0
1.7048090253241204,5.949150547837022e+27,55.09224670474145,1000.0
2.20480902532412,6.475417522794924e+27,59.96575423893555,1000.0
2.70480902532412,6.858179867417592e+27,63.5103338137295,1000.0
3.20480902532412,7.04021940258802e+27,65.19611515360027,1000.0
3.70480902532412,7.04299746810015e+27,65.22184149374338,1000.0
4.204809025324121,6.909378456453909e+27,63.98445953561915,1000.0
4.704809025324121,6.681809311923756e+27,61.877050191708626,1000.0
5.204809025324121,6.395209307143741e+27,59.22298419657907,1000.0
5.704809025324121,6.075882221524273e+27,56.2658483098683,1000.0
6.204809025324121,5.742596693488027e+27,53.179449943236165,1000.0
6.704809025324121,5.408200198847073e+27,50.08276344457994,1000.0
7.204809025324121,5.081141482966806e+27,47.05402861641818,1000.0
7.704809025324121,4.7667125353610876e+27,44.14225205045036,1000.0
8.20480902532412,4.467994846875918e+27,41.37596996416519,1000.0
8.70480902532412,4.1865535322474133e+27,38.769676138896706,1000.0
9.20480902532412,3.922934739498808e+27,36.32842819108798,1000.0
9.70480902532412,3.6770164778321745e+27,34.0510964221239,1000.0
10.20480902532412,3.448253066590301e+27,31.93262754361523,1000.0
10.70480902532412,3.2358436248783753e+27,29.96560497945026,1000.0
11.20480902532412,3.0388468962826793e+27,28.141312202766876,1000.0
11.70480902532412,2.856258444772608e+27,26.45044761039463,1000.0
12.20480902532412,2.6870616251628603e+27,24.883596536002685,1000.0
12.70480902532412,2.530260380033871e+27,23.431534966742564,1000.0
13.20480902532412,2.3848995219506335e+27,22.085417367206237,1000.0
13.70480902532412,2.2500764643851214e+27,20.836885313905395,1000.0
14.20480902532412,2.124947170248025e+27,19.67812258178771,1000.0
14.70480902532412,2.0087282470849975e+27,18.601874546850215,1000.0
15.20480902532412,1.9006965277698088e+27,17.60144430313859,1000.0
15.70480902532412,1.8001870628310556e+27,16.67067407064202,1000.0
16.20480902532412,1.706590160058366e+27,15.803917780497793,1000.0
16.70480902532412,1.6193479047835533e+27,14.99600885097415,1000.0
17.20480902532412,1.537950452129535e+27,14.24222585175536,1000.0
17.70480902532412,1.4619322839014806e+27,13.538257840795348,1000.0
18.20480902532412,1.3908685538601062e+27,12.880170519636197,1000.0
18.70480902532412,1.3243715977235515e+27,12.26437391419958,1000.0
19.20480902532412,1.26208765180225e+27,11.687591987628787,1000.0
19.70480902532412,1.2036938018419609e+27,11.146834384978849,1000.0
20.20480902532412,1.1488951689366827e+27,10.639370373297757,1000.0
20.70480902532412,1.0974223297419065e+27,10.16270495145142,1000.0
21.20480902532412,1.0490289621929957e+27,9.714557048244103,1000.0
21.70480902532412,1.0034897042422835e+27,9.292839693203616,1000.0
22.20480902532412,9.605982110512235e+26,8.895642025164143,1000.0
22.70480902532412,9.201653956563172e+26,8.52121299991224,1000.0
23.20480902532412,8.820178376949176e+26,8.167946654155203,1000.0
23.70480902532412,8.45996345436467e+26,7.834368789177991,1000.0
24.20480902532412,8.11954657022157e+26,7.519124943642938,1000.0
24.70480902532412,7.797582677809706e+26,7.2209695339227675,1000.0
25.20480902532412,7.492833713883754e+26,6.938756048676087,1000.0
25.70480902532412,7.204159037104722e+26,6.671428194343939,1000.0
