time_days,luminosity,flux_mjy,bh_mass_msun
2.0480902532412024,4.65621660539972e-07,4.3119001926865106e-33,100000.0
2.5480902532412024,1.3458787324563639e+25,0.12463541234489196,100000.0
3.0480902532412024,1.6707840141156765e+26,1.547233413507503,100000.0
3.5480902532412024,7.682969714193991e+26,7.11483193299461,100000.0
4.048090253241202,1.8846499954669253e+27,17.452845018370535,100000.0
4.548090253241202,3.3819421463214687e+27,31.318553727648816,100000.0
5.048090253241202,5.073907622138495e+27,46.987039280348014,100000.0
5.548090253241202,6.802131865032894e+27,62.991299986991265,100000.0
6.048090253241202,8.456503072100871e+27,78.31164294152407,100000.0
6.548090253241202,9.970590905424768e+27,92.33288845807184,100000.0
7.048090253241202,1.1310523536409733e+28,104.74136568189941,100000.0
7.548090253241202,1.2464412953619622e+28,115.42698540722814,100000.0
8.048090253241202,1.343420087029768e+28,124.4077289146067,100000.0
8.548090253241202,1.4229926200415552e+28,131.77656179983333,100000.0
9.048090253241202,1.4865904276977239e+28,137.66605153639452,100000.0
9.548090253241202,1.5358277974839182e+28,142.2256895915112,100000.0
10.048090253241202,1.572350581528923e+28,145.60789048350742,100000.0
10.548090253241202,1.5977470806601178e+28,147.959739179085,100000.0
11.048090253241202,1.6134991306870145e+28,149.41846142725998,100000.0
11.548090253241202,1.62095868414477e+28,150.1092551062858,100000.0
12.048090253241202,1.6213401731475746e+28,150.14458298391918,100000.0
12.548090253241202,1.6157223197004161e+28,149.6243403617612,100000.0
13.048090253241202,1.605055314119354e+28,148.6365198345325,100000.0
13.548090253241202,1.5901707686089568e+28,147.2581330434218,100000.0
14.048090253241202,1.5717928268070096e+28,145.55623947805157,100000.0
14.548090253241202,1.5505494426587765e+28,143.58899095924653,100000.0
15.048090253241202,1.5269832520577944e+28,141.40663840985223,100000.0
15.548090253241202,1.5015617214873024e+28,139.05247167202967,100000.0
16.048090253241202,1.474686423446911e+28,136.56367846029457,100000.0
16.548090253241202,1.4467013903926343e+28,133.97211798007257,100000.0
17.048090253241202,1.417900560827623e+28,131.30501047465953,100000.0
17.548090253241202,1.3885343655028198e+28,128.58554714186172,100000.0
18.048090253241202,1.3588155202123317e+28,125.83342657715541,100000.0
18.548090253241202,1.3289240992262437e+28,123.06532460010997,100000.0
19.048090253241202,1.2990119644769006e+28,120.29530442021148,100000.0
19.548090253241202,1.2692066228000745e+28,117.53517383757591,100000.0
20.048090253241202,1.2396145790969587e+28,114.79479576329388,100000.0
20.548090253241202,1.210324246905573e+28,112.08235775357105,100000.0
21.048090253241202,1.1814084723290163e+28,109.40460573868963,100000.0
21.548090253241202,1.1529267206957147e+28,106.76704651918807,100000.0
22.048090253241202,1.124926969939687e+28,104.17412310278,100000.0
22.548090253241202,1.0974473491397518e+28,101.6293664416577,100000.0
23.048090253241202,1.0705175559911168e+28,99.13552669777751,100000.0
23.548090253241202,1.0441600826221836e+28,96.69468675990962,100000.0
24.048090253241202,1.0183912753321073e+28,94.30836038088063,100000.0
24.548090253241202,9.93222250505296e+27,91.97757699604833,100000.0
25.048090253241202,9.686596859723961e+27,89.7029550074694,100000.0
25.548090253241202,9.447065045428506e+27,87.48476508259056,100000.0
26.048090253241202,9.213624641369494e+27,85.32298480356408,100000.0
26.548090253241202,8.986246671266779e+27,83.21734583487525,100000.0
27.048090253241202,8.764879996276387e+27,81.16737460407272,100000.0
27.548090253241202,8.549455101978642e+27,79.17242737125993,100000.0
28.048090253241202,8.339887360200573e+27,77.23172043527717,100000.0
28.548090253241202,8.136079836190677e+27,75.34435612960868,100000.0
29.048090253241202,7.937925701598101e+27,73.50934516783234,100000.0
29.548090253241202,7.745310306278741e+27,71.72562582962804,100000.0
30.048090253241202,7.558112954504738e+27,69.99208040940712,100000.0
30.548090253241202,7.376208424668767e+27,68.30754928956904,100000.0
31.048090253241202,7.19946826734965e+27,66.67084296126814,100000.0
31.548090253241202,7.02776191090081e+27,65.08075226274126,100000.0
32.0480902532412,6.860957600635735e+27,63.53605707665643,100000.0
32.5480902532412,6.698923193766518e+27,62.03553369165973,100000.0
33.0480902532412,6.541526829613415e+27,60.57796100886643,100000.0
33.5480902532412,6.38863749180899e+27,59.162125748165494,100000.0
34.0480902532412,6.240125477158838e+27,57.78682679011524,100000.0
34.5480902532412,6.09586278386067e+27,56.450878771055145,100000.0
35.0480902532412,5.955723430084198e+27,55.15311503332229,100000.0
35.5480902532412,5.819583712485336e+27,53.892390019228095,100000.0
36.0480902532412,5.687322413039851e+27,52.66758118644615,100000.0
36.5480902532412,5.558820961339695e+27,51.47759051096117,100000.0
37.0480902532412,5.433963558720593e+27,50.32134563655541,100000.0
37.5480902532412,5.312637269629912e+27,49.197800720922906,100000.0
38.0480902532412,5.194732085035546e+27,48.105937022868986,100000.0
38.5480902532412,5.080140961948354e+27,47.04476326830863,100000.0
39.0480902532412,4.968759842663644e+27,46.01331582845278,100000.0
39.5480902532412,4.8604876568638373e+27,45.01065873928006,100000.0
40.0480902532412,4.755226309189848e+27,44.035883586441244,100000.0
40.5480902532412,4.652880654749256e+27,43.08810927845213,100000.0
41.0480902532412,4.553358464485181e+27,42.1664817259912,100000.0
41.5480902532412,4.456570382215497e+27,41.270173444060276,100000.0
42.0480902532412,4.3624298747986e+27,40.398383090493425,100000.0
42.5480902532412,4.270853176893594e+27,39.55033495440743,100000.0
43.0480902532412,4.1817592312133413e+27,38.725278402913716,100000.0
43.5480902532412,4.0950696254623143e+27,37.922487297129926,100000.0
44.0480902532412,4.010708526671552e+27,37.14125938408719,100000.0
44.5480902532412,3.928602613719169e+27,36.380915671834806,100000.0
45.0480902532412,3.8486810085271517e+27,35.64079979228652,100000.0
45.5480902532412,3.7708752067152495e+27,34.920277359039304,100000.0
46.0480902532412,3.6951190078390827e+27,34.21873532134173,100000.0
46.5480902532412,3.621348445807537e+27,33.535581319722624,100000.0
47.0480902532412,3.5495017197553567e+27,32.87024304583514,100000.0
47.5480902532412,3.4795191255741906e+27,32.22216760839838,100000.0
48.0480902532412,3.411342988452437e+27,31.59082090848111,100000.0
48.5480902532412,3.344917596365941e+27,30.97568702359078,100000.0
49.0480902532412,3.2801891349553945e+27,30.376267604604198,100000.0
49.5480902532412,3.217105623734857e+27,29.792081285025052,100000.0
50.0480902532412,3.1556168537766397e+27,29.22266310391332,100000.0
50.5480902532412,3.0956743268764937e+27,28.66756394252311,100000.0
51.0480902532412,3.0372311963894095e+27,28.12634997641118,100000.0
51.5480902532412,2.980242209632204e+27,27.598602142054773,100000.0
52.0480902532412,2.9246636519790964e+27,27.083915619147408,100000.0
52.5480902532412,2.870453292599483e+27,26.581899328102253,100000.0
53.0480902532412,2.817570331846724e+27,26.092175442844816,100000.0
53.5480902532412,2.7659753503306327e+27,25.614378919197502,100000.0
54.0480902532412,2.7156302596405943e+27,25.14815703854992,100000.0
54.5480902532412,2.6664982546087794e+27,24.693168965791283,100000.0
55.0480902532412,2.618543767341438e+27,24.249085323616132,100000.0
55.5480902532412,2.571732422627662e+27,23.81558777958614,100000.0
56.0480902532412,2.5260309950102533e+27,23.392368648583886,100000.0
56.5480902532412,2.481407367333594e+27,22.97913050894446,100000.0
57.0480902532412,2.437830490740111e+27,22.57558583200178,100000.0
57.5480902532412,2.3952703461128205e+27,22.181456625026403,100000.0
58.0480902532412,2.3536979068900545e+27,21.796474086870397,100000.0
58.5480902532412,2.313085103251799e+27,21.420378276314132,100000.0
59.0480902532412,2.273404787618217e+27,21.052917792564546,100000.0
59.5480902532412,2.2346307013827286e+27,20.693849467186045,100000.0
60.0480902532412,2.1967374429141194e+27,20.342938067783287,100000.0
60.5480902532412,2.1597004367375795e+27,19.999956012601505,100000.0
61.0480902532412,2.1234959038336624e+27,19.664683095479294,100000.0
61.5480902532412,2.0881008330664418e+27,19.336906221258406,100000.0
62.0480902532412,2.0534929537118527e+27,19.01641915138182,100000.0
62.5480902532412,2.0196507090029246e+27,18.703022258908767,100000.0
63.0480902532412,1.9865532306403154e+27,18.39652229246891,100000.0
63.5480902532412,1.954180314276431e+27,18.09673214923249,100000.0
64.0480902532412,1.9225123959470135e+27,17.803470656654497,100000.0
64.5480902532412,1.8915305293945417e+27,17.516562362477487,100000.0
65.0480902532412,1.8612163642493914e+27,17.23583733267771,100000.0
65.5480902532412,1.8315521249524712e+27,16.961130956277707,100000.0
66.0480902532412,1.8025205906172566e+27,16.69228375885818,100000.0
66.5480902532412,1.7741050755556976e+27,16.42914122221774,100000.0
67.0480902532412,1.7462894105541167e+27,16.1715536109779,100000.0
67.5480902532412,1.7190579248857744e+27,15.919375806010025,100000.0
68.0480902532412,1.692395428966885e+27,15.672467143820988,100000.0
68.5480902532412,1.6662871976906675e+27,15.430691262217728,100000.0
69.0480902532412,1.6407189543771476e+27,15.193915951674034,100000.0
69.5480902532412,1.6156768553326728e+27,14.962013012343581,100000.0
70.0480902532412,1.5911474749947264e+27,14.734858116493129,100000.0
70.5480902532412,1.5671177916121404e+27,14.512330675893802,100000.0
71.0480902532412,1.5435751734680392e+27,14.294313714238342,100000.0
71.5480902532412,1.5205073656402614e+27,14.080693744535683,100000.0
72.0480902532412,1.4979024772276382e+27,13.871360650819613,100000.0
72.5480902532412,1.4757489690694525e+27,13.666207574424527,100000.0
73.0480902532412,1.4540356418825194e+27,13.465130804128604,100000.0
73.5480902532412,1.4327516249244775e+27,13.268029671169938,100000.0
74.0480902532412,1.4118863649406855e+27,13.074806446889024,100000.0
74.5480902532412,1.391429615695601e+27,12.885366245783844,100000.0
75.0480902532412,1.371371427664464e+27,12.699616930049473,100000.0
75.5480902532412,1.351702138350901e+27,12.517469019914012,100000.0
76.0480902532412,1.332412362757022e+27,12.338835605386715,100000.0
76.5480902532412,1.3134929843024478e+27,12.163632262163413,100000.0
77.0480902532412,1.2949351460512556e+27,11.991776970383466,100000.0
77.5480902532412,1.2767302422470053e+27,11.82319003623965,100000.0
78.0480902532412,1.258869910164004e+27,11.65779401651662,100000.0
78.5480902532412,1.241346022277059e+27,11.495513646078726,100000.0
79.0480902532412,1.2241506786433843e+27,11.336275767322466,100000.0
79.5480902532412,1.2072761996270574e+27,11.180009262801164,100000.0
80.0480902532412,1.1907151188484395e+27,11.026644989932915,100000.0
80.5480902532412,1.1744601763948741e+27,10.876115718128089,100000.0
81.0480902532412,1.1585043122789224e+27,10.72835606820917,100000.0
81.5480902532412,1.1428406600834542e+27,10.583302453560984,100000.0
82.0480902532412,1.1274625409075661e+27,10.440893024066721,100000.0
82.5480902532412,1.1123634574903305e+27,10.30106761169079,100000.0
83.0480902532412,1.0975370884862145e+27,10.163767677466186,100000.0
83.5480902532412,1.0829772830262957e+27,10.028936261128516,100000.0
84.0480902532412,1.068678055421965e+27,9.896517932069512,100000.0
84.5480902532412,1.054633580057935e+27,9.766458742043616,100000.0
85.0480902532412,1.040838186487474e+27,9.638706179747278,100000.0
85.5480902532412,1.0272863546186505e+27,9.513209126241067,100000.0
86.0480902532412,1.0139727102073623e+27,9.389917813212762,100000.0
86.5480902532412,1.0008920203468367e+27,9.268783781207755,100000.0
87.0480902532412,9.880391892161799e+26,9.14975984025841,100000.0
87.5480902532412,9.754092539381318e+26,9.032800031524687,100000.0
88.0480902532412,9.629973805781901e+26,8.917859590243951,100000.0
88.5480902532412,9.507988602626461e+26,8.80489490978195,100000.0
89.0480902532412,9.388091054965295e+26,8.69386350753505,100000.0
89.5480902532412,9.270236465055494e+26,8.58472399105471,100000.0
90.0480902532412,9.154381277635224e+26,8.47743602588963,100000.0
90.5480902532412,9.040483046230012e+26,8.371960304383624,100000.0
91.0480902532412,8.928500400575775e+26,8.26825851550763,100000.0
91.5480902532412,8.818393015124453e+26,8.166293315694293,100000.0
92.0480902532412,8.710121578474228e+26,8.06602830052873,100000.0
92.5480902532412,8.603647763919405e+26,7.9674279774761905,100000.0
93.0480902532412,8.498934200995463e+26,7.870457739531284,100000.0
93.5480902532412,8.395944447956737e+26,7.775083839730869,100000.0
94.0480902532412,8.294642964733373e+26,7.681273366110784,100000.0
94.5480902532412,8.194995087780585e+26,7.588994218414939,100000.0
95.0480902532412,8.096967004339499e+26,7.498215084259512,100000.0
95.5480902532412,8.000525728831131e+26,7.408905417272539,100000.0
96.0480902532412,7.905639079055074e+26,7.321035415052649,100000.0
96.5480902532412,7.812275653915392e+26,7.234575998542085,100000.0
97.0480902532412,7.72040481096931e+26,7.1494987912356,100000.0
97.5480902532412,7.629996645847368e+26,7.065776100122465,100000.0
98.0480902532412,7.54102197104643e+26,6.983380896047665,100000.0
98.5480902532412,7.453452296421231e+26,6.902286795646063,100000.0
99.0480902532412,7.367259809781194e+26,6.822468043374035,100000.0
99.5480902532412,7.28241735793794e+26,6.743899493958469,100000.0
100.0480902532412,7.198898429120648e+26,6.666556596112474,100000.0
100.5480902532412,7.116677134999986e+26,6.590415375888598,100000.0
101.0480902532412,7.035728193780362e+26,6.515452421021359,100000.0
101.5480902532412,6.956026913796167e+26,6.441644865736523,100000.0
102.0480902532412,6.877549177582714e+26,6.3689703759999485,100000.0
102.5480902532412,6.80027142625341e+26,6.297407135050035,100000.0
103.0480902532412,6.72417064439284e+26,6.226933829407929,100000.0
103.5480902532412,6.649224345936713e+26,6.157529635801611,100000.0
104.0480902532412,6.575410559618355e+26,6.089174207688591,100000.0
104.5480902532412,6.502707815399428e+26,6.0218476626900435,100000.0
105.0480902532412,6.431095131384696e+26,5.955530570473194,100000.0
105.5480902532412,6.360552000648173e+26,5.890203940551643,100000.0
106.0480902532412,6.291058379006157e+26,5.825849210962562,100000.0
106.5480902532412,6.222594672771841e+26,5.762448236926811,100000.0
107.0480902532412,6.155141726962589e+26,5.6999832799282695,100000.0
107.5480902532412,6.088680813914338e+26,5.6384369971701735,100000.0
108.0480902532412,6.023193622317435e+26,5.577792431421724,100000.0
108.5480902532412,5.9586622462929334e+26,5.518033000902171,100000.0
109.0480902532412,5.8950691752062544e+26,5.459142489847726,100000.0
109.5480902532412,5.8323972831168547e+26,5.401105038741409,100000.0
110.0480902532412,5.7706298194705704e+26,5.343905135693663,100000.0
110.5480902532412,5.709750399109857e+26,5.28752760719132,100000.0
111.0480902532412,5.649742993196486e+26,5.231957609691543,100000.0
111.5480902532412,5.590591920205072e+26,5.177180621281359,100000.0
112.0480902532412,5.532281837151352e+26,5.123182433554583,100000.0
112.5480902532412,5.474797731105395e+26,5.069949143752616,100000.0
113.0480902532412,5.418124910923098e+26,5.017467147107369,100000.0
113.5480902532412,5.36224899922337e+26,4.965723129411717,100000.0
114.0480902532412,5.3071559245916884e+26,4.914704059799588,100000.0
114.5480902532412,5.2528319138891866e+26,4.864397183623772,100000.0
115.0480902532412,5.199263485227917e+26,4.814790015950649,100000.0
115.5480902532412,5.146437440504147e+26,4.76587033464563,100000.0
116.0480902532412,5.094340858522281e+26,4.717626174005549,100000.0
116.5480902532412,5.042961088159571e+26,4.670045818428827,100000.0
117.0480902532412,4.992285742074749e+26,4.6231177965893355,100000.0
117.5480902532412,4.9423026900227526e+26,4.576830875245486,100000.0
118.0480902532412,4.8930000527411136e+26,4.531174053578702,100000.0
118.5480902532412,4.8443661959095234e+26,4.4861365575996635,100000.0
119.0480902532412,4.7963897242736814e+26,4.441707834706682,100000.0
119.5480902532412,4.749059475929708e+26,4.397877548392766,100000.0
120.0480902532412,4.7023645166129234e+26,4.354635572956735,100000.0
120.5480902532412,4.656294134694814e+26,4.311971988870148,100000.0
121.0480902532412,4.610837835380858e+26,4.269877077404182,100000.0
121.5480902532412,4.565985336038642e+26,4.228341316303228,100000.0
122.0480902532412,4.521726560890917e+26,4.187355374870386,100000.0
122.5480902532412,4.4780516363187715e+26,4.146910109617947,100000.0
123.0480902532412,4.43495088614278e+26,4.1069965598975,100000.0
123.5480902532412,4.3924148270297486e+26,4.067605943646335,100000.0
124.0480902532412,4.3504341639133534e+26,4.02872965314671,100000.0
124.5480902532412,4.308999785756398e+26,3.9903592511014896,100000.0
125.0480902532412,4.268102761168807e+26,3.952486466576165,100000.0
125.5480902532412,4.227734334418312e+26,3.915103191304553,100000.0
126.0480902532412,4.1878859213923835e+26,3.8782014759493237,100000.0
126.5480902532412,4.1485491056342736e+26,3.841773526431175,100000.0
127.0480902532412,4.1097156344602424e+26,3.8058117003331775,100000.0
127.5480902532412,4.071377415308688e+26,3.7703085035198813,100000.0
128.0480902532412,4.0335265121898333e+26,3.735256586849536,100000.0
128.5480902532412,3.996155142131962e+26,3.700648742883123,100000.0
129.0480902532412,3.959255671544844e+26,3.666477902516695,100000.0
129.5480902532412,3.92282061312974e+26,3.6327371321198796,100000.0
130.0480902532412,3.886842622485437e+26,3.59941963039289,100000.0
130.5480902532412,3.851314495030139e+26,3.5665187255160347,100000.0
131.0480902532412,3.816229162701543e+26,3.5340278720938154,100000.0
131.5480902532412,3.781579691117771e+26,3.501940648525804,100000.0
132.0480902532412,3.747359276608528e+26,3.4702507542573326,100000.0
132.5480902532412,3.713561243224772e+26,3.4389520070102995,100000.0
133.0480902532412,3.680179040039632e+26,3.408038340283674,100000.0
133.5480902532412,3.647206238508956e+26,3.377503800909227,100000.0
134.0480902532412,3.614636529505155e+26,3.347342546304711,100000.0
134.5480902532412,3.582463721067343e+26,3.317548842390381,100000.0
135.0480902532412,3.550681735667002e+26,3.2881170610568478,100000.0
135.5480902532412,3.5192846077902746e+26,3.2590416779261604,100000.0
136.0480902532412,3.4882664815398245e+26,3.2303172701310023,100000.0
136.5480902532412,3.4576216082208485e+26,3.201938514079209,100000.0
137.0480902532412,3.427344344182393e+26,3.1739001834547196,100000.0
137.5480902532412,3.397429148404751e+26,3.1461971469833747,100000.0
138.0480902532412,3.367870580532415e+26,3.1188243666113324,100000.0
138.5480902532412,3.338663298502418e+26,3.0917768953087847,100000.0
139.0480902532412,3.309802056702888e+26,3.0650498753646853,100000.0
139.5480902532412,3.281281703708189e+26,3.0386385362893695,100000.0
140.0480902532412,3.2530971805090264e+26,3.012538193175539,100000.0
140.5480902532412,3.2252435184982685e+26,2.9867442448330306,100000.0
141.0480902532412,3.197715837562776e+26,2.9612521720217457,100000.0
141.5480902532412,3.1705093442162933e+26,2.936057535722614,100000.0
142.0480902532412,3.1436193299377244e+26,2.911155975598748,100000.0
142.5480902532412,3.117041169262048e+26,2.8865432082275304,100000.0
143.0480902532412,3.090770318149252e+26,2.862215025590164,100000.0
143.5480902532412,3.064802312314096e+26,2.8381672935249416,100000.0
144.0480902532412,3.0391327655364643e+26,2.8143959501625457,100000.0
144.5480902532412,3.0137573681548922e+26,2.790897004530976,100000.0
145.0480902532412,2.9886718854112765e+26,2.767666535022665,100000.0
145.5480902532412,2.9638721559446768e+26,2.7447006879996563,100000.0
146.0480902532412,2.939354090469211e+26,2.7219956765692688,100000.0
146.5480902532412,2.9151136700150168e+26,2.699547778955135,100000.0
147.0480902532412,2.8911469448347725e+26,2.677353337484582,100000.0
147.5480902532412,2.8674500327257298e+26,2.6554087570347464,100000.0
148.0480902532412,2.8440191179437746e+26,2.6337105040269355,100000.0
148.5480902532412,2.8208504496198623e+26,2.6122551049601666,100000.0
149.0480902532412,2.7979403407295502e+26,2.591039145456898,100000.0
149.5480902532412,2.7752851665560917e+26,2.570059268839776,100000.0
150.0480902532412,2.7528813637393635e+26,2.549312175250888,100000.0
150.5480902532412,2.7307254287761948e+26,2.5287946202629934,100000.0
151.0480902532412,2.7088139171323072e+26,2.5085034140571296,100000.0
151.5480902532412,2.6871434418095455e+26,2.488435420095796,100000.0
152.0480902532412,2.665710672467276e+26,2.468587554309319,100000.0
152.5480902532412,2.6445123341221113e+26,2.448956783891734,100000.0
