time_days,luminosity,flux_mjy,bh_mass_msun
0.6476630053833254,1.963510146185193e-06,1.8183131274132456e-32,10000.0
1.1476630053833254,2.7020788393169016e+27,25.022663796166942,10000.0
1.6476630053833254,1.1967437248125688e+28,110.82473035364083,10000.0
2.1476630053833254,1.8864427755889759e+28,174.69447100294195,10000.0
2.6476630053833254,2.253198336079122e+28,208.65795479174113,10000.0
3.1476630053833254,2.419304132913291e+28,224.04022065422274,10000.0
3.6476630053833254,2.4701299594270815e+28,228.74695811321706,10000.0
4.147663005383325,2.453852940682143e+28,227.23962101508315,10000.0
4.647663005383325,2.3978479849649266e+28,222.05326909433234,10000.0
5.147663005383325,2.31839277609537e+28,214.6953010385233,10000.0
5.647663005383325,2.225608230084226e+28,206.10296662350015,10000.0
6.147663005383325,2.1259990671295398e+28,196.87863697269387,10000.0
6.647663005383325,2.023828779041906e+28,187.41713373461403,10000.0
7.147663005383325,1.9219103435890644e+28,177.9789533682243,10000.0
7.647663005383325,1.8220878140323167e+28,168.73486485372007,10000.0
8.147663005383325,1.7255441610668749e+28,159.7944174668526,10000.0
8.647663005383325,1.6330056032279483e+28,151.22486284360187,10000.0
9.147663005383325,1.5448810435156746e+28,143.06406754118603,10000.0
9.647663005383325,1.461359095391421e+28,135.32949815296476,10000.0
10.147663005383325,1.3824764857306005e+28,128.0245557797586,10000.0
10.647663005383325,1.3081666716584156e+28,121.14307820320487,10000.0
11.147663005383325,1.2382945398925828e+28,114.67255322644323,10000.0
11.647663005383325,1.1726811947394482e+28,108.59641417224817,10000.0
12.147663005383325,1.1111216268307425e+28,102.89567610049647,10000.0
12.647663005383325,1.0533972388626123e+28,97.5500957571369,10000.0
13.147663005383325,9.992846432129657e+27,92.53898627958613,10000.0
13.647663005383325,9.485617529610133e+27,87.84178125700674,10000.0
14.147663005383325,9.010119083581082e+27,83.4384168630971,10000.0
14.647663005383325,8.564265802344259e+27,79.3095822056941,10000.0
15.147663005383325,8.146070465801793e+27,75.43687458696583,10000.0
15.647663005383325,7.753653329035496e+27,71.80288658547587,10000.0
16.147663005383325,7.385246295306297e+27,68.39124470034149,10000.0
16.647663005383325,7.039193422826255e+27,65.18661404420749,10000.0
17.147663005383325,6.713948911152085e+27,62.17467969619686,10000.0
17.647663005383325,6.408073403652573e+27,59.342112460824424,10000.0
18.147663005383325,6.120229215698491e+27,56.6765246785388,10000.0
18.647663005383325,5.849174927728275e+27,54.16642015468161,10000.0
19.147663005383325,5.593759659927455e+27,51.801141140023546,10000.0
19.647663005383325,5.352917250364739e+27,49.570814417258454,10000.0
20.147663005383325,5.125660493261135e+27,47.46629794436077,10000.0
20.647663005383325,4.911075541872421e+27,45.479129022348836,10000.0
21.147663005383325,4.7083165453724685e+27,43.601474630018416,10000.0
21.647663005383325,4.516600561405298e+27,41.8260843115129,10000.0
22.147663005383325,4.3352027681569635e+27,40.146245837603985,10000.0
22.647663005383325,4.163451984008884e+27,38.5557437153373,10000.0
23.147663005383325,4.000726495528739e+27,37.0488205530453,10000.0
23.647663005383325,3.846450186051303e+27,35.620141208980264,10000.0
24.147663005383325,3.7000889538667535e+27,34.264759621863966,10000.0
24.647663005383325,3.561147405431866e+27,32.97808818829323,10000.0
25.147663005383325,3.429165808145951e+27,31.75586954385077,10000.0
25.647663005383325,3.303717285958377e+27,30.5941505929636,10000.0
26.147663005383325,3.184405241065795e+27,29.48925863247032,10000.0
26.647663005383325,3.070860985351105e+27,28.43777941750672,10000.0
27.147663005383325,2.9627415657857427e+27,27.436537023593182,10000.0
27.647663005383325,2.8597277681131577e+27,26.482575359699204,10000.0
28.147663005383325,2.761522285333176e+27,25.57314120745034,10000.0
28.647663005383325,2.6678480366584895e+27,24.70566865378578,10000.0
29.147663005383325,2.5784466251998386e+27,23.87776480831614,10000.0
29.647663005383325,2.493076922387351e+27,23.08719669432447,10000.0
30.147663005383325,2.411513768281812e+27,22.331879212968587,10000.0
30.647663005383325,2.3335467785581524e+27,21.609864095324006,10000.0
31.147663005383325,2.2589792482115018e+27,20.91932975012836,10000.0
31.647663005383325,2.1876271445881076e+27,20.25857193872089,10000.0
32.14766300538332,2.119318181342402e+27,19.62599519940039,10000.0
32.64766300538332,2.0538909669237605e+27,19.02010496196702,10000.0
33.14766300538332,1.9911942210552283e+27,18.43950029190543,10000.0
33.64766300538332,1.9310860532101814e+27,17.882867208701086,10000.0
34.14766300538332,1.873433298251983e+27,17.348972533515923,10000.0
34.64766300538332,1.81811090395914e+27,16.836658217350838,10000.0
35.14766300538332,1.7650013662371056e+27,16.34483611081146,10000.0
35.64766300538332,1.7139942080898223e+27,15.872483139112067,10000.0
36.14766300538332,1.6649854985341503e+27,15.418636846971458,10000.0
36.64766300538332,1.6178774081328442e+27,14.982391282615787,10000.0
37.14766300538332,1.572577798393092e+27,14.56289319539419,10000.0
37.64766300538332,1.528999841710859e+27,14.15933851626458,10000.0
38.14766300538332,1.4870616698660648e+27,13.770969102675059,10000.0
38.64766300538332,1.4466860485362454e+27,13.397069724390143,10000.0
