,oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid,flux,timedays,simulated_flux,simulated_mag,original_mag
10,1648111100010852,63434344,2458388.8483807594,58388.3434491,17.0064545,0.023949787,0,zg,23.511888,30.7224522,2.42799997,0.287,20180927343449,1648,0xb,0x1,19.9599991,26.3169441,0.0362407006,-0.00253237179,3.21675507e-05,30,1.01600003,2,0.5720292019692567,58388.3434491,0.5720292019692567,17.006454499999997,17.006454499999997
11,1648111100010852,63538928,2458389.8942598435,58389.3892824,16.8873806,0.0230027828,0,zg,23.5119413,30.7224246,3.61199999,0.282999992,20180928389271,1648,0xb,0x1,20.5,26.382494,0.0467099026,-0.0596170351,3.644549e-05,30,1.00699997,2,0.6383336808202027,58389.3892824,0.6383336808202027,16.887380599999993,16.887380599999993
12,1648111100010852,63635863,2458390.863652809,58390.3586343,16.9924049,0.0238327682,0,zg,23.511913,30.7224043,2.42499995,0.210999995,20180929358576,1648,0xb,0x1,20.3600006,26.3625908,0.0348259099,-0.0434353054,2.17744e-05,30,1.00300002,2,0.5794794510044023,58390.3586343,0.5794794510044023,16.992404900000004,16.992404900000004
13,1648111100010852,67233842,2458426.843945847,58426.3384259,16.939476,0.0234047957,0,zg,23.5119084,30.7224053,3.09800005,0.268999994,20181104338414,1648,0xb,0x1,21.3799992,26.2687378,0.0442990288,-0.0869190469,2.38130597e-05,30,1.074,2,0.6084285713452213,58426.3384259,0.6084285713452213,16.939476000000006,16.939476000000006
14,1648111100010852,67320646,2458427.7119762455,58427.2064699,17.1591778,0.0253205281,32768,zg,23.5119236,30.7223831,1.449,0.147,20181105206458,1648,0xb,0x1,19.5699997,24.5460033,0.0533429235,-0.0807506517,0.000118244228,30,1.05999994,2,0.49696852042093603,58427.2064699,0.49696852042093603,17.159177800000002,17.159177800000002
15,1648111100010852,67629140,2458430.7968485975,58430.2914005,16.9356766,0.0233748332,0,zg,23.5119034,30.7224166,2.45099998,0.307000011,20181108291285,1648,0xb,0x1,21.7900009,26.5764828,0.0453077815,-0.0685623065,2.46050095e-05,30,1.01800001,2,0.6105614217711917,58430.2914005,0.6105614217711917,16.9356766,16.9356766
16,1648111100010852,68120332,2458435.708645563,58435.2033218,16.9346428,0.0233667046,0,zg,23.5118479,30.7224056,1.07799995,-0.0199999996,20181113203310,1648,0xb,0x1,20.5599995,26.355196,0.0358177163,-0.0473760031,2.0077443e-05,30,1.02999997,2,0.611143053840721,58435.2033218,0.611143053840721,16.9346428,16.9346428
17,1648111100010852,68218120,2458436.6864981414,58436.1812037,16.8795757,0.0229441468,0,zg,23.5118863,30.7224177,0.896000028,-0.0109999999,20181114181192,1648,0xb,0x1,20.1299992,26.3580017,0.0403319746,-0.0564807206,3.29774484e-05,30,1.06200004,2,0.6429389253798854,58436.1812037,0.6429389253798854,16.879575699999997,16.879575699999997
18,1648111100010852,68926989,2458443.7749336385,58443.2698958,17.076355,0.0245542023,0,zg,23.5118789,30.7223945,3.20600009,0.40200001,20181121269722,1648,0xb,0x1,20.3299999,26.360487,0.0376677029,-0.0532190688,2.86288778e-05,30,1.03499997,2,0.5363619981281049,58443.2698958,0.5363619981281049,17.076355,17.076355
19,1648111100010852,71820155,2458472.7048229612,58472.2015509,17.0425568,0.0242572743,0,zg,23.5119074,30.7224099,3.04200006,0.31400001,20181220201539,1648,0xb,0x1,20.25,26.367939,0.0359145291,-0.0417506285,2.53810667e-05,30,1.05200005,2,0.5533211616095463,58472.2015509,0.5533211616095463,17.042556799999993,17.042556799999993
20,1648111100010852,93448983,2458688.9897939917,58688.489838,16.9261246,0.0232999828,0,zg,23.5119051,30.7224064,3.4849999,0.349000007,20190724489826,1648,0xb,0x1,20.75,26.2682667,0.0456049368,-0.061518386,2.83306126e-05,30,1.06099999,2,0.6159566665658925,58688.489838,0.6159566665658925,16.9261246,16.9261246
21,1648111100010852,93449028,2458688.9902454307,58688.4902894,16.8737869,0.0229009166,0,zg,23.5119369,30.7224065,3.01300001,0.27700001,20190724490289,1648,0xb,0x1,20.7999992,26.2676353,0.0411302932,-0.046323631,2.33990722e-05,30,1.05999994,3,0.6463760257898022,58688.4902894,0.6463760257898022,16.873786899999992,16.873786899999992
22,1648111100010852,94348950,2458697.9902873854,58697.4895023,16.8302727,0.0225830022,32768,zg,23.5119096,30.7224166,2.5079999,0.268999994,20190802489491,1648,0xb,0x1,21.4099998,26.3397846,0.0635167733,-0.0572028086,4.88470141e-05,30,1.023,2,0.6728076486669843,58697.4895023,0.6728076486669843,16.830272700000002,16.830272700000002
23,1648111100010852,94348995,2458697.9907388263,58697.4899537,16.8156948,0.022479225,32768,zg,23.5119144,30.7224248,2.78500009,0.323000014,20190802489954,1648,0xb,0x1,21.4300003,26.3461266,0.0735837072,-0.0498962179,6.60147343e-05,30,1.023,3,0.681902181789916,58697.4899537,0.681902181789916,16.815694799999996,16.815694799999996
24,1648111100010852,95443442,2458708.936193645,58708.4344213,17.0000839,0.0238965433,0,zg,23.5118973,30.7224157,2.78600001,0.282000005,20190813434410,1648,0xb,0x1,20.7299995,26.2862949,0.0344140902,-0.0438619405,1.65540732e-05,30,1.06200004,2,0.5753954720746097,58708.4344213,0.5753954720746097,17.0000839,17.0000839
25,1648111100010852,96945608,2458723.9591203304,58723.456088,16.8581676,0.0227853786,0,zg,23.5119428,30.7224035,2.87599993,0.225999996,20190828456088,1648,0xb,0x1,21.6299992,26.3293133,0.0586099662,-0.0664543658,4.16094517e-05,30,1.00199997,2,0.6557419381895585,58723.456088,0.6557419381895585,16.858167599999994,16.858167599999994
26,1648111100010852,96945653,2458723.9595717667,58723.4565394,16.9369621,0.0233849622,32768,zg,23.5119274,30.7224061,3.1730001,0.310000002,20190828456539,1648,0xb,0x1,21.7900009,26.5565281,0.0563091673,-0.0586938486,3.76374883e-05,30,1.00199997,3,0.6098389513913932,58723.4565394,0.6098389513913932,16.936962099999995,16.936962099999995
27,1648111100010852,97043714,2458724.94025029,58724.4371412,16.9514694,0.0235000066,32768,zg,23.5119289,30.7224309,2.34800005,0.233999997,20190829437141,1648,0xb,0x1,21.5200005,26.4872837,0.060466148,-0.0605954528,4.40007352e-05,30,1.00600004,2,0.6017446531416388,58724.4371412,0.6017446531416388,16.9514694,16.9514694
28,1648111100010852,97043759,2458724.940701728,58724.4375926,16.8709602,0.0228798818,32768,zg,23.5118781,30.7224489,3.44400001,0.229000002,20190829437593,1648,0xb,0x1,21.4400005,26.2922935,0.0682578832,-0.0614466406,5.67811585e-05,30,1.00600004,3,0.6480610498310239,58724.4375926,0.6480610498310239,16.870960200000006,16.870960200000006
29,1648111100010852,97145439,2458725.957585925,58725.4543981,16.7992058,0.0223634578,32768,zg,23.5119235,30.7224337,2.75600004,0.308999985,20190830454398,1648,0xb,0x1,21.2900009,26.2783318,0.0641077906,-0.0448492877,4.93343105e-05,30,1.00199997,2,0.6923372201917982,58725.4543981,0.6923372201917982,16.799205800000003,16.799205800000003
30,1648111100010852,97145484,2458725.958037361,58725.4548495,16.8407574,0.0226584766,32768,zg,23.5119001,30.7224316,3.0480001,0.397000015,20190830454850,1648,0xb,0x1,21.3899994,26.2770729,0.0749523938,-0.0534318127,6.83647449e-05,30,1.00199997,3,0.6663417729003296,58725.4548495,0.6663417729003296,16.840757399999994,16.840757399999994
31,1648111100010852,97244383,2458726.94709454,58726.443831,16.875124,0.0229108762,32768,zg,23.511929,30.7224207,2.13000011,0.245000005,20190831443831,1648,0xb,0x1,21.5599995,26.4521656,0.0636398122,-0.0676587373,4.87721118e-05,30,1.00199997,2,0.64558049422467,58726.443831,0.64558049422467,16.875123999999992,16.875123999999992
32,1648111100010852,97244428,2458726.947545975,58726.4442824,16.8175697,0.0224924982,32768,zg,23.511922,30.722417,3.00500011,0.333999991,20190831444282,1648,0xb,0x1,21.5,26.2832584,0.0773707926,-0.0694812164,7.15417627e-05,30,1.00199997,3,0.6807256573774508,58726.4442824,0.6807256573774508,16.8175697,16.8175697
33,1648111100010852,97343668,2458727.9400284356,58727.4366898,16.8617172,0.0228114966,32768,zg,23.5119468,30.7224037,2.44199991,0.250999987,20190901436632,1648,0xb,0x1,21.4599991,26.3140087,0.0638690218,-0.0623208433,4.93169646e-05,30,1.00300002,2,0.6536016200651338,58727.4366898,0.6536016200651338,16.861717200000008,16.861717200000008
34,1648111100010852,97343714,2458727.940479871,58727.4371412,16.9249783,0.0232910365,0,zg,23.5119244,30.7224015,2.99000001,0.231000006,20190901437141,1648,0xb,0x1,21.3400002,26.2576218,0.041803278,-0.0651968196,2.12461946e-05,30,1.00300002,3,0.6166073255227845,58727.4371412,0.6166073255227845,16.9249783,16.9249783
35,1648111100010852,97946769,2458733.9714713334,58733.4676968,16.8707848,0.0228785817,0,zg,23.5119261,30.7224319,2.98399997,0.256000012,20190907467685,1648,0xb,0x1,21.3099995,26.3099041,0.0519514456,-0.0577595495,3.31451993e-05,30,1.023,2,0.6481657521424946,58733.4676968,0.6481657521424946,16.870784800000003,16.870784800000003
36,1648111100010852,97946814,2458733.9719226654,58733.4681481,16.7693596,0.0221582055,32768,zg,23.5119149,30.7224341,2.24099994,0.165999994,20190907468148,1648,0xb,0x1,21.3299999,26.2718906,0.0992585868,-0.0474724919,0.000118534394,30,1.02400005,3,0.7116331326002988,58733.4681481,0.7116331326002988,16.769359599999994,16.769359599999994
37,1648111100010852,98043997,2458734.943818267,58734.4399769,16.9391842,0.0234024897,0,zg,23.5119102,30.7224239,2.10299993,0.188999996,20190908439965,1648,0xb,0x1,21.1900005,26.2983665,0.030081721,-0.0710060149,1.08922814e-05,30,1.00399995,2,0.6085921132037648,58734.4399769,0.6085921132037648,16.939184199999993,16.939184199999993
38,1648111100010852,98044042,2458734.9442695985,58734.4404282,16.8991585,0.0230920482,0,zg,23.5119171,30.722418,1.72399998,0.119999997,20190908440428,1648,0xb,0x1,21.2099991,26.3171158,0.0471656956,-0.0813871175,2.68662243e-05,30,1.005,3,0.6314465576176876,58734.4404282,0.6314465576176876,16.89915849999999,16.89915849999999
39,1648111100010852,98341921,2458737.9232528056,58737.419213,16.9759636,0.023697665,0,zg,23.5118877,30.7224348,2.73200011,0.279000014,20190911419213,1648,0xb,0x1,20.6700001,26.2608528,0.0338351987,-0.0386181585,1.65516758e-05,30,1.00199997,2,0.5883212835051997,58737.419213,0.5883212835051997,16.975963599999993,16.975963599999993
40,1648111100010852,98341966,2458737.923704235,58737.4196644,16.9253387,0.0232938454,0,zg,23.5119145,30.7224077,2.88800001,0.337000012,20190911419664,1648,0xb,0x1,20.7700005,26.2768059,0.0373875648,-0.0477692038,1.9286892e-05,30,1.00199997,3,0.6164026824424271,58737.4196644,0.6164026824424271,16.925338700000005,16.925338700000005
41,1648111100010852,99240961,2458746.9141945923,58746.4096181,16.9747429,0.0236877128,0,zg,23.5119102,30.7224202,2.75500011,0.268000007,20190920409606,1648,0xb,0x1,20.5799999,26.2475605,0.0356882699,-0.0399227217,1.92023781e-05,30,1.005,2,0.5889831087782142,58746.4096181,0.5889831087782142,16.974742900000003,16.974742900000003
42,1648111100010852,99241006,2458746.914645917,58746.4100694,16.9744339,0.023685189,0,zg,23.5119012,30.7224221,3.29099989,0.300999999,20190920410069,1648,0xb,0x1,20.6200008,26.2662258,0.0321934111,-0.0475223623,1.55425587e-05,30,1.00600004,3,0.5891507569419442,58746.4100694,0.5891507569419442,16.9744339,16.9744339
43,1648111100010852,99535402,2458749.858758216,58749.3540278,16.8993835,0.0230937637,0,zg,23.5119115,30.7224431,2.73699999,0.233999997,20190923354016,1648,0xb,0x1,21.2199993,26.2665558,0.0512220971,-0.0585616119,3.20193758e-05,30,1.01600003,2,0.631315714826852,58749.3540278,0.631315714826852,16.899383499999992,16.899383499999992
44,1648111100010852,99535447,2458749.8592096395,58749.3544792,16.8712769,0.0228822399,32768,zg,23.5119396,30.7223988,2.88400006,0.217999995,20190923354479,1648,0xb,0x1,21.3400002,26.33218,0.0611368567,-0.0632460862,4.46718659e-05,30,1.01600003,3,0.6478720435116452,58749.3544792,0.6478720435116452,16.871276900000005,16.871276900000005
45,1648111100010852,99745802,2458751.9628541493,58751.4580208,17.025486,0.0241106544,32768,zg,23.5119167,30.722408,1.99800003,0.216999993,20190925458009,1648,0xb,0x1,19.6299992,24.6974449,0.114859015,-0.0365269445,0.000480147341,30,1.09500003,2,0.5620896648654736,58751.4580208,0.5620896648654736,17.025485999999994,17.025485999999994
46,1648111100010852,99745847,2458751.9633055725,58751.4584722,17.272007,0.0264589377,32768,zg,23.5119046,30.7223776,1.65499997,0.209999993,20190925458472,1648,0xb,0x1,19.5799999,24.6324635,0.0862205178,-0.0385431275,0.000294294005,30,1.09599996,3,0.44791664341965576,58751.4584722,0.44791664341965576,17.272006999999995,17.272006999999995
47,1648111100010852,100943430,2458763.9396053916,58763.4343056,16.8800144,0.0229474325,32768,zg,23.5118991,30.7224105,2.47300005,0.197999999,20191007434294,1648,0xb,0x1,21.2099991,26.2563515,0.0673649311,-0.0599738099,5.52668207e-05,30,1.12,2,0.6426791934769578,58763.4343056,0.6426791934769578,16.8800144,16.8800144
48,1648111100010852,100943475,2458763.9400567035,58763.4347569,16.858799,0.0227900203,32768,zg,23.5119183,30.7224382,2.7249999,0.217999995,20191007434757,1648,0xb,0x1,21.2399998,26.2558994,0.0646629483,-0.0663216114,5.10573664e-05,30,1.12100005,3,0.6553607082996247,58763.4347569,0.6553607082996247,16.858798999999998,16.858798999999998
49,1648111100010852,101029967,2458764.8050011834,58764.2996759,16.992197,0.0238310415,0,zg,23.5119282,30.7224053,2.84200001,0.26699999,20191008299664,1648,0xb,0x1,20.8700008,26.2620888,0.0323512442,-0.0513169281,1.36852386e-05,30,1.03199995,2,0.5795904220786049,58764.2996759,0.5795904220786049,16.992196999999997,16.992196999999997
50,1648111100010852,101030012,2458764.805452596,58764.3001273,16.9453087,0.0234509688,0,zg,23.511911,30.7224185,3.09299994,0.291000009,20191008300127,1648,0xb,0x1,20.9200001,26.2569065,0.0351752974,-0.0562587604,1.57754857e-05,30,1.03100002,3,0.6051687867603747,58764.3001273,0.6051687867603747,16.94530869999999,16.94530869999999
51,1648111100010852,101230024,2458766.8056228887,58766.3002431,17.0432129,0.0242629498,0,zg,23.5118687,30.7224226,2.84200001,0.201000005,20191010300232,1648,0xb,0x1,20.3600006,26.2600842,0.0372688547,-0.0492716171,2.46582586e-05,30,1.02400005,2,0.5529868959328124,58766.3002431,0.5529868959328124,17.043212900000007,17.043212900000007
52,1648111100010852,101230069,2458766.806074201,58766.3006944,17.0422974,0.024255028,0,zg,23.5119362,30.7223886,2.90100002,0.196999997,20191010300694,1648,0xb,0x1,20.4200001,26.2671642,0.0352743827,-0.0552819595,2.12832565e-05,30,1.02400005,3,0.55345337480835,58766.3006944,0.55345337480835,17.042297400000002,17.042297400000002
53,1648111100010852,101329430,2458767.799710191,58767.2943056,16.8832722,0.0229718611,0,zg,23.511544,30.7222077,0.671999991,0.221000001,20191011294294,1648,0xb,0x1,18.3700008,26.2773285,0.043619819,-0.0704159662,0.000206963989,30,1.028,2,0.6407536960531022,58767.2943056,0.6407536960531022,16.8832722,16.8832722
54,1648111100010852,101329475,2458767.800161488,58767.2947569,16.7590714,0.0220887046,0,zg,23.51208,30.7224074,0.430000007,0.351000011,20191011294757,1648,0xb,0x1,18.2900009,26.2634926,0.0461614132,-0.0534742512,0.00024610979,30,1.028,3,0.7184084633837126,58767.2947569,0.7184084633837126,16.759071400000003,16.759071400000003
55,1648111100010852,101431631,2458768.8217478744,58768.3163194,16.99366,0.0238431543,0,zg,23.5119216,30.7224266,2.3829999,0.328000009,20191012316319,1648,0xb,0x1,20.0900002,26.2493496,0.0350376442,-0.0546345785,2.66513252e-05,30,1.00600004,2,0.5788099656917521,58768.3163194,0.5788099656917521,16.99366,16.99366
56,1648111100010852,101829541,2458772.8009226304,58772.2954167,16.9354668,0.0233731847,0,zg,23.5119105,30.7224287,0.731000006,0.0320000015,20191016295405,1648,0xb,0x1,18.9899998,26.094759,0.0396146514,-0.0331407599,8.01455972e-05,30,1.01300001,2,0.6106794137499927,58772.2954167,0.6106794137499927,16.935466799999993,16.935466799999993
57,1648111100010852,101829585,2458772.8013624377,58772.2958565,17.008606,0.0239678361,0,zg,23.5119008,30.7224264,0.730000019,0.0390000008,20191016295856,1648,0xb,0x1,19.0599995,26.1273136,0.039873004,-0.0408098847,7.83583164e-05,30,1.01199996,3,0.5708967885647822,58772.2958565,0.5708967885647822,17.008606000000007,17.008606000000007
58,1648111100010852,102539281,2458779.898394037,58779.3928125,16.8264084,0.022555368,32768,zg,23.5119398,30.7224381,2.99000001,0.247999996,20191023392812,1648,0xb,0x1,21.1800003,26.2933636,0.0752539039,-0.0737455934,7.07306172e-05,30,1.12699997,2,0.6752065397173359,58779.3928125,0.6752065397173359,16.8264084,16.8264084
59,1648111100010852,102539327,2458779.89885704,58779.3932755,16.8361015,0.0226248782,32768,zg,23.5119269,30.7224158,3.42199993,0.27700001,20191023393264,1648,0xb,0x1,21.2000008,26.313139,0.0634001195,-0.0694673732,4.95978966e-05,30,1.12800002,3,0.669205343380245,58779.3932755,0.669205343380245,16.836101500000005,16.836101500000005
60,1648111100010852,102922932,2458783.7349171434,58783.2293287,16.9616852,0.0235819221,0,zg,23.5119433,30.7224197,2.86899996,0.187999994,20191027229329,1648,0xb,0x1,20.8999996,26.2775555,0.0341219269,-0.0789259672,1.50641554e-05,30,1.06299996,2,0.5961093310445662,58783.2293287,0.5961093310445662,16.961685199999998,16.961685199999998
61,1648111100010852,102923762,2458783.743215735,58783.2376273,16.9670677,0.0236253757,0,zg,23.5118972,30.7224192,2.08699989,0.118000001,20191027237616,1648,0xb,0x1,20.8799992,26.2968807,0.0365311205,-0.0912359208,1.72296186e-05,30,1.04700005,3,0.593161452520065,58783.2376273,0.593161452520065,16.967067699999994,16.967067699999994
62,1648111100010852,103220502,2458786.710600265,58786.2050231,16.9652576,0.0236107446,0,zg,23.5119245,30.7224288,2.46499991,0.157000005,20191030205012,1648,0xb,0x1,20.8500004,26.2264557,0.0373429134,-0.0906460136,1.8425284e-05,30,1.10000002,2,0.594151174553403,58786.2050231,0.594151174553403,16.965257599999994,16.965257599999994
63,1648111100010852,103220547,2458786.7110516615,58786.2054745,16.9677143,0.023630619,0,zg,23.5119032,30.7224414,2.40499997,0.178000003,20191030205475,1648,0xb,0x1,20.8600006,26.2159061,0.0355525166,-0.0675311238,1.6678463e-05,30,1.09899998,3,0.592808305954716,58786.2054745,0.592808305954716,16.967714300000004,16.967714300000004
64,1648111100010852,103436847,2458788.874032048,58788.3684722,16.8655472,0.0228397697,0,zg,23.5119246,30.7224289,2.73300004,0.312999994,20191101368461,1648,0xb,0x1,21.0400009,26.2605953,0.0439040512,-0.0687885955,2.48996694e-05,30,1.12699997,2,0.6513000627252273,58788.3684722,0.6513000627252273,16.8655472,16.8655472
65,1648111100010852,103436892,2458788.874483444,58788.3689236,16.9745064,0.0236857813,0,zg,23.511944,30.7224197,3.08599997,0.209999993,20191101368924,1648,0xb,0x1,20.9500008,26.262188,0.0350336656,-0.0784504414,1.58659241e-05,30,1.12899995,3,0.5891114177326308,58788.3689236,0.5891114177326308,16.974506400000003,16.974506400000003
66,1648111100010852,103537008,2458789.875630239,58789.370081,16.9640503,0.02360099,0,zg,23.5119288,30.7224372,2.5309999,0.181999996,20191102370069,1648,0xb,0x1,20.7900009,26.2359962,0.0348839276,-0.0666705742,1.64098037e-05,30,1.14100003,2,0.5948122169633229,58789.370081,0.5948122169633229,16.964050300000004,16.964050300000004
67,1648111100010852,103537144,2458789.876996022,58789.3714468,16.9551125,0.0235291328,0,zg,23.5119022,30.7224059,2.5079999,0.104999997,20191102371447,1648,0xb,0x1,20.6200008,26.2289829,0.0361346453,-0.062443804,1.90095288e-05,30,1.14600003,3,0.5997289313255785,58789.3714468,0.5997289313255785,16.955112500000006,16.955112500000006
68,1648111100010852,103918730,2458793.692797072,58793.1873032,16.9612923,0.0235787537,0,zg,23.5119498,30.7223945,3.82399988,0.375,20191106187303,1648,0xb,0x1,20.8600006,26.275568,0.0388481505,-0.065450348,2.07113044e-05,30,1.097,2,0.5963250867113485,58793.1873032,0.5963250867113485,16.961292300000004,16.961292300000004
69,1648111100010852,103918775,2458793.693248463,58793.1877546,16.9310913,0.0233388226,0,zg,23.5119157,30.7224275,3.05599999,0.30399999,20191106187743,1648,0xb,0x1,20.8799992,26.2411728,0.0355941355,-0.0571957342,1.72583696e-05,30,1.09500003,3,0.613145407900519,58793.1877546,0.613145407900519,16.9310913,16.9310913
70,1648111100010852,208539343,2459839.897858582,59839.3934375,16.9296322,0.0233273935,0,zg,23.511949,30.7224399,2.97799993,0.239999995,20220917393426,1648,0xb,0x1,21.1700001,26.4821663,0.0476104952,-0.0596857555,2.83951285e-05,30,1.00300002,2,0.6139699561426952,59839.3934375,0.6139699561426952,16.929632200000007,16.929632200000007
71,1648111100010852,243347594,2460187.979213186,60187.4759491,16.9734783,0.0236774124,0,zg,23.5119032,30.7224111,2.44700003,0.321999997,20230831475938,1648,0xb,0x1,20.1399994,26.3895664,0.0379385762,-0.0311061535,3.12100528e-05,30,1.01199996,2,0.58966952042215,60187.4759491,0.58966952042215,16.973478300000004,16.973478300000004
72,1648111100010852,245244831,2460206.952833127,60206.4483102,16.8655186,0.0228395555,32768,zg,23.5119147,30.7224192,2.4690001,0.226999998,20230919448287,1648,0xb,0x1,21.4400005,26.522234,0.0769014955,-0.0876572952,7.03590777e-05,30,1.04100001,2,0.6513172192196478,60206.4483102,0.6513172192196478,16.865518599999994,16.865518599999994
73,1648111100010852,245728346,2460211.7882361957,60211.2834606,16.9545612,0.0235247221,0,zg,23.5119129,30.7224196,3.88899994,0.397000015,20230924283461,1648,0xb,0x1,20.8500004,26.419239,0.0322605334,-0.0438656509,1.41001246e-05,30,1.16199994,2,0.6000335306509883,60211.2834606,0.6000335306509883,16.954561199999993,16.954561199999993
74,1648111100010852,245830581,2460212.8106352477,60212.3058102,16.9594688,0.0235640891,0,zg,23.5119585,30.722419,3.05699992,0.284000009,20230925305799,1648,0xb,0x1,21.0400009,26.4492264,0.0309746843,-0.048612345,1.23200643e-05,30,1.08700001,2,0.5973274595238617,0.0,0.5973274595238617,16.959468800000003,16.959468800000003
0,651203100043542,52947050,2458283.9671126893,58283.4705093,16.3188438,0.0350425243,1,zr,23.5119229,30.722448,1.82299995,0.0140000004,20180614470509,651,0x3,0x1,20.1100006,26.3104248,0.0488344394,0.0934765935,3.44621258e-05,30,1.80499995,1,1.0776121515339623,58283.4705093,1.0776121515339623,16.318843800000003,16.318843800000003
1,651203100043542,53547332,2458289.970363796,58289.4733218,16.4545746,0.0361007676,32769,zr,23.5119376,30.7224263,2.1170001,0.275000006,20180620473310,651,0x3,0x1,20.6399994,26.6125336,0.0695773661,0.101125866,7.06104256e-05,30,1.58599997,1,0.950977321079481,58289.4733218,0.950977321079481,16.454574599999994,16.454574599999994
2,651203100043542,54342756,2458297.925240388,58297.4275694,16.4063835,0.0357118323,0,zr,23.511941,30.7224281,2.10899997,0.0960000008,20180628427569,651,0x3,0x1,19.7000008,26.2091732,0.0383940712,0.0884162858,2.11580173e-05,30,1.87199998,1,0.9941378291947122,58297.4275694,0.9941378291947122,16.406383499999997,16.406383499999997
3,651203100043542,54642118,2458300.919100409,58300.4211806,16.4169159,0.0357955545,0,zr,23.5119417,30.7224639,2.38000011,0.182999998,20180701421169,651,0x3,0x1,20.2199993,26.2896347,0.033187788,0.0872549564,1.59050651e-05,30,1.847,1,0.9845406225220734,58300.4211806,0.9845406225220734,16.4169159,16.4169159
4,651203100043542,54946712,2458303.9653084786,58303.4671296,16.397213,0.0356395021,32768,zr,23.5119329,30.722454,2.14899993,0.206,20180704467118,651,0x3,0x1,20.6800003,26.5551319,0.0717272684,0.0932997614,7.40422474e-05,30,1.34000003,1,1.002570219226347,58303.4671296,1.002570219226347,16.397213,16.397213
