,oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid,flux,timedays,simulated_flux,simulated_mag,original_mag
350,793110400000661,83127829,2458585.780644853,58585.2782986,19.6878242,0.107682705,0,zg,226.8301947,55.7471558,1.02999997,0.0340000018,20190412278275,793,0xa,0x4,21.4300003,26.1774254,0.0315518044,-0.0855756402,2.00048544e-05,30,1.23099995,2,0.04840278156682164,302.0,0.1863728307715447,18.22404349586187,19.6878242
351,793110400000661,83240892,2458586.9112590947,58586.4089236,19.776125,0.114988536,0,zg,226.8301077,55.7471784,0.638000011,0.0130000003,20190413408924,793,0xa,0x4,21.5599995,26.2257404,0.0327932723,-0.0838123187,2.19044705e-05,30,1.079,2,0.044622099471433335,303.0,0.18259214867615642,18.246294751833553,19.776125
352,793110400000661,83240982,2458586.9121618844,58586.4098264,19.7902794,0.116194949,0,zg,226.8301714,55.7471785,0.910000026,0.0419999994,20190413409826,793,0xa,0x4,21.5799999,26.2258739,0.0348071717,-0.0888051242,2.46845993e-05,30,1.079,1,0.04404415070653225,303.0,0.18091116649875558,18.256336565173264,19.790279399999996
353,793110400000661,83243395,2458586.9362935447,58586.4339583,19.7610474,0.113714136,0,zg,226.8302151,55.7471391,1.42200005,0.0179999992,20190413433924,793,0xa,0x4,21.7399998,26.2346401,0.0316206068,-0.0970316157,2.02475476e-05,30,1.097,2,0.04524608843334857,303.0,0.1821131042255719,18.249147006900735,19.761047400000002
354,793110400000661,83244320,2458586.945541149,58586.443206,19.8152142,0.118343636,0,zg,226.8301527,55.7471793,1.37100005,0.194999993,20190413443206,793,0xa,0x4,21.8299999,26.2147942,0.0307823382,-0.0742454156,1.90374776e-05,30,1.10699999,2,0.043044168221590025,303.0,0.17991118401381334,18.262354595742416,19.815214200000007
355,793110400000661,83331674,2458587.8190739285,58587.3167477,19.7366028,0.111671552,0,zg,226.8302463,55.7471834,1.60899997,-0.136000007,20190414316748,793,0xa,0x4,21.0100002,26.1710434,0.0330259278,-0.0448831692,2.38574594e-05,30,1.13,2,0.04627632686735858,304.0,0.1831433426595819,18.243022158766074,19.736602800000007
356,793110400000661,83336557,2458587.867904425,58587.3655787,19.6534958,0.104945555,0,zg,226.8301726,55.7472362,0.583000004,-0.0500000007,20190414365567,793,0xa,0x4,20.4500008,25.7799835,0.037023779,-0.0371711291,4.10930188e-05,30,1.08000004,2,0.04995761307040356,304.0,0.18573373760305775,18.227773004193573,19.653495799999995
357,793110400000661,83430509,2458588.8074081405,58588.3050926,19.3787346,0.0851103067,32768,zg,226.830312,55.7474676,0.795000017,0.181999996,20190415305069,793,0xa,0x4,19.7099991,25.3472824,0.0916428119,-0.0215198379,0.000434093818,30,1.14600003,2,0.0643437191391905,305.0,0.2001198436718447,18.146774612618707,19.378734599999994
358,793110400000661,83540837,2458589.9106825637,58589.4083796,19.5727291,0.0987341329,0,zg,226.8302514,55.7471732,0.52700001,-0.0909999982,20190416408356,793,0xa,0x4,20.1599998,25.9913197,0.0392874777,-0.0554932207,5.20095673e-05,30,1.08299994,2,0.053815621478501816,306.0,0.18851282754068294,18.21164773114426,19.572729099999997
359,793110400000661,83724284,2458591.745127485,58591.2428472,19.6987972,0.10856986,0,zg,226.8301183,55.7470942,1.28299999,-0.0260000005,20190418242847,793,0xa,0x4,20.0699997,26.1733913,0.0395187438,-0.0445387438,5.76721395e-05,30,1.29499996,2,0.047916062199841215,308.0,0.1815461560804604,18.252532355182844,19.698797199999994
360,793110400000661,83726321,2458591.7654976244,58591.2632176,19.5018654,0.0935473517,0,zg,226.8301322,55.7471894,0.469999999,-0.0480000004,20190418263194,793,0xa,0x4,20.1000004,26.1465168,0.0328521132,-0.0446315296,3.84887462e-05,30,1.227,2,0.05744521245907066,308.0,0.18897584880827972,18.208984238237512,19.501865400000007
361,793110400000661,83843347,2458592.935736712,58592.4334722,19.6351566,0.103507042,0,zg,226.8301351,55.7471743,0.536000013,-0.164000005,20190419433461,793,0xa,0x4,20.1800003,26.2236977,0.0333294421,-0.035859894,3.71887472e-05,30,1.11600006,2,0.05080861540124538,309.0,0.18233925175045443,18.247799579272034,19.635156599999995
362,793110400000661,83843528,2458592.937553878,58592.4352894,19.5127316,0.0943268314,0,zg,226.8301072,55.7472842,0.741999984,-0.0590000004,20190419435278,793,0xa,0x4,20.0900002,26.2132778,0.0346213356,-0.027989123,3.97948897e-05,30,1.11899996,1,0.056873160092253475,309.0,0.18737113188846816,18.218243299192828,19.512731600000002
363,793110400000661,84023675,2458594.7389982007,58594.2367593,19.538372,0.096188888,0,zg,226.8302334,55.74728,0.621999979,-0.050999999,20190421236748,793,0xa,0x4,20.1499996,26.1798706,0.0374372788,-0.0372433439,4.80243725e-05,30,1.28699994,2,0.05554579666323535,311.0,0.18604376845945003,18.22596218025766,19.538372000000003
364,793110400000661,84028673,2458594.7889742935,58594.2867361,19.29636,0.0798637196,0,zg,226.8301984,55.7472248,0.703000009,-0.150000006,20190421286713,793,0xa,0x4,19.9300003,26.2039585,0.0423941948,-0.0497587174,6.74323019e-05,30,1.14999998,2,0.06941542707832854,311.0,0.19788142008142487,18.158987454035845,19.29636
365,793110400000661,84223706,2458596.7392684775,58596.2370602,19.6361828,0.103587106,0,zg,226.8301471,55.7471737,0.587000012,-0.0949999988,20190423237060,793,0xa,0x4,21.3799992,26.1816616,0.0301063284,-0.0648453087,1.87954047e-05,30,1.26699996,1,0.05076061555717958,313.0,0.17922660856027592,18.266493782819786,19.636182799999993
366,793110400000661,84224685,2458596.749060028,58596.2468519,19.7222404,0.11048501,0,zg,226.8301418,55.7471631,1.11000001,-0.0289999992,20190423246829,793,0xa,0x4,21.4799995,26.1967411,0.0335070379,-0.0879397467,2.31663544e-05,30,1.23500001,2,0.04689254890312346,313.0,0.17337002269892926,18.30256498488199,19.722240399999997
367,793110400000661,84245594,2458596.9581539007,58596.4559491,19.6171436,0.102110237,0,zg,226.8302574,55.7471654,0.805000007,-0.135000005,20190423455949,793,0xa,0x4,20.8199997,26.2027092,0.0343371145,-0.0548731722,2.73502756e-05,30,1.17799997,2,0.051658591414351106,313.0,0.17813606521015693,18.273120362261245,19.6171436
368,793110400000661,84326952,2458597.7717170534,58597.2695255,19.7774868,0.115104243,0,zg,226.8301714,55.747174,0.745999992,-0.0820000023,20190424269525,793,0xa,0x4,21.5499992,26.1830578,0.0286813863,-0.0673047677,1.69254072e-05,30,1.16799998,2,0.04456616665628125,314.0,0.17104364045208706,18.317232671541653,19.7774868
369,793110400000661,84330501,2458597.8072025776,58597.3050116,19.7547379,0.113184094,0,zg,226.8301084,55.7471985,0.66900003,0.0280000009,20190424304977,793,0xa,0x4,21.2800007,26.1914425,0.0292392988,-0.0374301933,1.78678947e-05,30,1.10800004,2,0.045509790890073246,314.0,0.17100893395271471,18.31745300084689,19.754737900000002
370,793110400000661,84424738,2458598.7495594127,58598.2473843,19.7001724,0.108681507,0,zg,226.8301344,55.7471709,1.20500004,0.108999997,20190425247373,793,0xa,0x4,21.9099998,26.1475716,0.0279464088,-0.0685186833,1.59328374e-05,30,1.21700001,2,0.04785540984700652,315.0,0.17335455290964796,18.30266186933435,19.700172400000007
371,793110400000661,84426005,2458598.7622328047,58598.2600579,19.7416439,0.112090334,0,zg,226.8301976,55.7471354,0.788999975,-0.0250000004,20190425260035,793,0xa,0x4,22.1200008,26.1611176,0.0276349187,-0.0750131831,1.5536707e-05,30,1.18400002,2,0.04606196277337549,315.0,0.17059320267500205,18.32009569346564,19.741643900000007
372,793110400000661,84428241,2458598.7845935286,58598.282419,19.748806,0.112687565,0,zg,226.8301698,55.7471673,0.546000004,0.00100000005,20190425282384,793,0xa,0x4,21.9599991,26.1623478,0.0272887815,-0.0569840372,1.52586881e-05,30,1.13800001,2,0.04575911326851967,315.0,0.17029035317014624,18.32202488455092,19.748805999999995
373,793110400000661,84444849,2458598.9506670786,58598.4484954,19.7146301,0.109860353,0,zg,226.8301918,55.7471481,0.474999994,-0.0359999985,20190425448345,793,0xa,0x4,21.6299992,26.1959782,0.02705184,-0.0633659959,1.49671341e-05,30,1.17299998,2,0.04722238960518907,315.0,0.1717536295068156,18.312735191593497,19.7146301
374,793110400000661,84444894,2458598.9511184697,58598.4489468,19.6701908,0.106269494,0,zg,226.8301698,55.7471622,0.647000015,0.0120000001,20190425448935,793,0xa,0x4,21.6000004,26.1945381,0.028306175,-0.0708730668,1.65783931e-05,30,1.17400002,2,0.04919530755501079,315.0,0.17372654745663735,18.300334527961603,19.670190799999993
375,793110400000661,84446018,2458598.962356672,58598.4601852,19.7595329,0.113586783,0,zg,226.8301452,55.747164,0.527999997,0.00600000005,20190425460058,793,0xa,0x4,21.5300007,26.1918812,0.0274390243,-0.0643814355,1.53541041e-05,30,1.20200002,2,0.04530924651536736,315.0,0.1698404864169939,18.324896937591582,19.759532900000004
376,793110400000661,85238583,2458606.8878505216,58606.3858333,19.8306923,0.119692355,0,zg,226.8301771,55.7471661,0.879000008,-0.023,20190503385822,793,0xa,0x4,21.9099998,26.1792297,0.0281959921,-0.0742145181,1.62958459e-05,30,1.10399997,2,0.04243488992836596,323.0,0.1669661298299925,18.34342904847545,19.830692300000003
377,793110400000661,85242403,2458606.926055785,58606.4240394,19.7188721,0.110208139,0,zg,226.8301534,55.7471483,1.08700001,0.136999995,20190503424016,793,0xa,0x4,21.8999996,26.1515713,0.027818298,-0.0548960529,1.58537168e-05,30,1.16700006,2,0.047038250435537006,323.0,0.1641852332040815,18.361664764606196,19.71887209999999
378,793110400000661,85244891,2458606.9509278326,58606.448912,19.7857094,0.115804352,0,zg,226.8301705,55.7471751,0.377000004,0.0439999998,20190503448889,793,0xa,0x4,22.1399994,26.1525478,0.0253218822,-0.0663824007,1.30905782e-05,30,1.23199999,1,0.04422992877392217,323.0,0.16137691154246667,18.380396500970612,19.785709399999995
379,793110400000661,85245502,2458606.957038795,58606.4550231,19.7072449,0.109256819,0,zg,226.830126,55.7471984,0.720000029,0.00600000005,20190503454988,793,0xa,0x4,21.8899994,26.1529331,0.0275237635,-0.0634290725,1.546563e-05,30,1.25100005,2,0.047544692182423555,323.0,0.16469167495096804,18.358320883894613,19.7072449
380,793110400000661,85330916,2458607.8111637,58607.3091667,19.6931286,0.108110845,0,zg,226.8301546,55.7471742,0.787,0.063000001,20190504309155,793,0xa,0x4,22.1399994,26.1778908,0.0251275208,-0.0728642493,1.30724729e-05,30,1.08000004,2,0.04816688489244918,324.0,0.16531386766099365,18.354226783251825,19.6931286
381,793110400000661,85340671,2458607.90870783,58607.406713,19.7077942,0.109301642,0,zg,226.8302053,55.7471584,0.425000012,-0.0529999994,20190504406713,793,0xa,0x4,22.0400009,26.1843758,0.0262331385,-0.0745543316,1.4183709e-05,30,1.13800001,2,0.04752064426545759,324.0,0.1637875029069112,18.36429809565788,19.707794200000002
382,793110400000661,85428952,2458608.7915005316,58608.2895255,19.7380409,0.111790881,0,zg,226.8301969,55.7471597,0.643999994,-0.116999999,20190505289525,793,0xa,0x4,21.5,26.1410522,0.0283493213,-0.0593536906,1.65723013e-05,30,1.09200001,2,0.04621507264114605,325.0,0.16248193128259963,18.37298731872145,19.73804090000001
383,793110400000661,85432875,2458608.830724148,58608.32875,19.717411,0.110088199,0,zg,226.8301847,55.7471485,1.05900002,0.0810000002,20190505328750,793,0xa,0x4,21.5100002,26.1254215,0.0303109773,-0.0717955455,1.85690315e-05,30,1.07500005,2,0.04710159349465482,325.0,0.16249744601410085,18.37288365118507,19.71741099999999
384,793110400000661,85826980,2458612.771683958,58612.2698032,19.6665249,0.105977632,0,zg,226.8301441,55.7471526,1.347,0.137999997,20190509269780,793,0xa,0x4,22.1399994,26.1485157,0.0260632243,-0.063154541,1.37927318e-05,30,1.10099995,2,0.049361692244376004,329.0,0.16475754476382204,18.357886721436238,19.666524900000006
385,793110400000661,85828273,2458612.7846119385,58612.2827315,19.7310829,0.11121428,0,zg,226.8301798,55.7471841,0.926999986,0.0700000003,20190509282708,793,0xa,0x4,22.1399994,26.1601048,0.0276217684,-0.0710078329,1.54209574e-05,30,1.08899999,2,0.04651219551540131,329.0,0.1585128387285356,18.39983889097919,19.731082899999997
386,793110400000661,85830541,2458612.8072965858,58612.3054167,19.7772675,0.115085617,0,zg,226.8301553,55.7471413,1.24800003,-0.0370000005,20190509305417,793,0xa,0x4,22.1800003,26.1573181,0.0280923303,-0.0681569502,1.59532319e-05,30,1.07700002,2,0.044575169162964265,329.0,0.15657581237609855,18.4131883158311,19.7772675
387,793110400000661,85830633,2458612.808210858,58612.306331,19.7367592,0.111684516,0,zg,226.8301575,55.7471952,0.781000018,-0.0289999992,20190509306331,793,0xa,0x4,22.2700005,26.168808,0.0270318594,-0.0744273812,1.47170913e-05,30,1.07599998,1,0.046269661255374246,329.0,0.15827030446850854,18.4015014054413,19.7367592
388,793110400000661,86224105,2458616.7428321475,58616.2410532,19.6398392,0.103872761,0,zg,226.8301951,55.7471487,0.578000009,-0.0719999969,20190513241042,793,0xa,0x4,21.1299992,26.1144753,0.0310010072,-0.0478888676,2.06102832e-05,30,1.125,2,0.050589958133310894,333.0,0.16259060134644518,18.372261406715715,19.639839200000004
389,793110400000661,86225800,2458616.759787803,58616.2580093,19.6597252,0.105437979,0,zg,226.8302387,55.7471392,0.851000011,-0.0839999989,20190513257998,793,0xa,0x4,21.1100006,26.1223545,0.0302361995,-0.0441428423,1.97234385e-05,30,1.102,2,0.049671802495019735,333.0,0.15841388580129767,18.400516882267674,19.659725200000004
390,793110400000661,86228714,2458616.788918932,58616.2871412,19.6244392,0.10267406,0,zg,226.8302149,55.7471632,0.510999978,-0.0219999999,20190513287106,793,0xa,0x4,21.1299992,26.1390629,0.0292606205,-0.0468038321,1.85708595e-05,30,1.079,2,0.05131263534691487,333.0,0.16005471865319282,18.389328794195812,19.624439200000005
391,793110400000661,86228894,2458616.7907244773,58616.2889468,19.6135712,0.101835087,0,zg,226.8301655,55.7472333,0.848999977,-0.0729999989,20190513288947,793,0xa,0x4,21.2199993,26.1472301,0.028373478,-0.0559281856,1.73670487e-05,30,1.07799995,1,0.05182884371786357,333.0,0.16057092702414152,18.38583271327179,19.613571200000003
392,793110400000661,86338731,2458617.889062998,58617.3873148,19.75033,0.11281503,0,zg,226.8301453,55.7471592,1.42299998,-0.152999997,20190514387280,793,0xa,0x4,21.1000004,26.1389923,0.0322015099,-0.0466687381,2.2294691e-05,30,1.153,2,0.04569492827780914,334.0,0.1544370115840871,18.42812152683225,19.750329999999998
393,793110400000661,86342677,2458617.9285179144,58617.4267708,19.7663345,0.114159748,0,zg,226.8302214,55.7471429,0.675000012,-0.0170000009,20190514426771,793,0xa,0x4,21.6700001,26.1452446,0.0250107162,-0.0612811446,1.28810343e-05,30,1.25699997,2,0.04502629371414416,334.0,0.15297426928341215,18.438454031583227,19.766334499999992
394,793110400000661,86442430,2458618.9260254633,58618.4243056,19.3943863,0.0861428678,32768,zg,226.8301938,55.7471133,0.523999989,-0.104999997,20190515424282,793,0xa,0x4,20.1499996,25.260107,0.0499150157,-0.0262182318,0.000100492442,30,1.25800002,2,0.06342281001559676,335.0,0.17137078558486474,18.315158031012906,19.3943863
395,793110400000661,86526245,2458619.7641503485,58619.2624537,19.4626694,0.0907830149,0,zg,226.8304987,55.747164,0.727999985,-0.338999987,20190516262442,793,0xa,0x4,19.7700005,26.0433693,0.0371370614,-0.0584905036,6.3792846e-05,30,1.09000003,2,0.059556921368535985,336.0,0.16671879210968496,18.34503861216421,19.462669400000003
396,793110400000661,87422094,2458628.722379375,58628.2209491,19.7257328,0.110772528,0,zg,226.830175,55.7471615,0.901000023,0.0299999993,20190525220926,793,0xa,0x4,21.8700008,26.112175,0.0282918606,-0.0672414899,1.63387176e-05,30,1.10699999,2,0.04674195575688396,345.0,0.1531256224274798,18.43738033240161,19.725732799999996
397,793110400000661,88122809,2458635.729291815,58635.2280903,19.6986561,0.108558446,0,zg,226.8301192,55.7471929,1.61699998,0.129999995,20190601228056,793,0xa,0x4,22.0799999,26.1714344,0.0252588298,-0.0674904212,1.30280559e-05,30,1.08299994,1,0.04792228967543335,352.0,0.14764155899804932,18.476978443968058,19.6986561
398,793110400000661,88419332,2458638.6944219484,58638.1933218,19.6992531,0.108606815,0,zg,226.8301475,55.7471753,0.560000002,-0.0390000008,20190604193322,793,0xa,0x4,21.9300003,26.1520615,0.027018534,-0.0715185702,1.4851983e-05,30,1.10800004,2,0.047895946496812954,355.0,0.14282530173227045,18.512987124443306,19.6992531
399,793110400000661,88419611,2458638.697211151,58638.1961111,19.7679329,0.114294752,0,zg,226.8301212,55.7471873,0.964999974,-0.0949999988,20190604196076,793,0xa,0x4,21.7299995,26.1487637,0.0282140244,-0.0649334416,1.63820405e-05,30,1.10399997,1,0.044960055637990264,355.0,0.13793397171013616,18.550821896031387,19.767932899999998
400,793110400000661,88433054,2458638.8316393974,58638.330544,19.6888847,0.107768223,0,zg,226.8301852,55.7471526,0.879000008,0.023,20190604330521,793,0xa,0x4,21.8099995,26.1475849,0.0277016368,-0.0665964931,1.58222956e-05,30,1.15499997,2,0.04835552691254466,355.0,0.14132944298469055,18.52441838175958,19.688884699999996
401,793110400000661,88434376,2458638.844856535,58638.3437616,19.6230621,0.102567464,0,zg,226.8301776,55.747149,1.67299998,-0.0250000004,20190604343750,793,0xa,0x4,21.7099991,26.1388874,0.0289058294,-0.0625882,1.7013921e-05,30,1.18400002,2,0.05137775932589225,355.0,0.14435167539803814,18.5014454279358,19.62306209999999
402,793110400000661,88521517,2458639.716238272,58639.2151736,19.8175964,0.11855042,0,zg,226.8301709,55.747177,0.986999989,-0.0719999969,20190605215139,793,0xa,0x4,21.9899998,26.1694794,0.0262591708,-0.0665736645,1.39305084e-05,30,1.08399999,2,0.04294982909145874,356.0,0.13592374516360461,18.56676166919319,19.817596400000006
403,793110400000661,88524549,2458639.7465613214,58639.2454977,19.6757221,0.106711157,0,zg,226.8301881,55.747141,0.727999985,0.0149999997,20190605245336,793,0xa,0x4,21.9300003,26.1984806,0.0262989346,-0.090687044,1.42109293e-05,30,1.07500005,2,0.04894531862164588,356.0,0.14127983177550202,18.524799577221593,19.675722099999994
404,793110400000661,88526901,2458639.770079,58639.2690162,19.7043533,0.109021336,0,zg,226.8302171,55.7471575,0.430000007,-0.0780000016,20190605268982,793,0xa,0x4,21.9500008,26.181263,0.0270982571,-0.0682353601,1.50232163e-05,30,1.08099997,2,0.04767148492165741,356.0,0.14000599807551356,18.53463339517409,19.7043533
405,793110400000661,88620743,2458640.7084605643,58640.2074306,19.690752,0.107918844,0,zg,226.8302186,55.7471818,0.717999995,-0.103,20190606207373,793,0xa,0x4,21.7600002,26.1332912,0.0261841994,-0.051902134,1.39406793e-05,30,1.08800006,2,0.04827243428531194,357.0,0.14060694743916807,18.52998305035394,19.690751999999996
406,793110400000661,88632604,2458640.8270674907,58640.3260417,19.6829662,0.107291862,0,zg,226.8302205,55.7471702,0.477999985,-0.057,20190606326007,793,0xa,0x4,21.9699993,26.1423244,0.0250925217,-0.0562860221,1.27291896e-05,30,1.15600002,2,0.0486198394047505,357.0,0.14032102997319118,18.53219309048186,19.682966200000003
407,793110400000661,88634255,2458640.8435831056,58640.3425579,19.6571255,0.105232239,0,zg,226.8302398,55.74716,0.742999971,0.0480000004,20190606342523,793,0xa,0x4,21.7900009,26.145792,0.0299621578,-0.0821950808,1.81672895e-05,30,1.19400001,2,0.04979087976738421,357.0,0.1414920703358249,18.523169746743115,19.6571255
408,793110400000661,88718636,2458641.6873611845,58641.1863657,19.7902889,0.116195768,0,zg,226.8301484,55.7471799,0.611999989,-0.0120000001,20190607186343,793,0xa,0x4,21.9899998,26.1665459,0.026485933,-0.0697594658,1.41624596e-05,30,1.10599995,2,0.04404376532967962,358.0,0.1357449558981203,18.568190748110446,19.7902889
409,793110400000661,88720655,2458641.7075456777,58641.2065509,19.7509441,0.112866379,0,zg,226.8301985,55.7471718,0.595000029,-0.0379999988,20190607206528,793,0xa,0x4,21.9400005,26.0891914,0.0253280923,-0.0667818263,1.29108339e-05,30,1.08700001,2,0.0456690902141916,358.0,0.13674296532984848,18.56023751617942,19.750944100000005
410,793110400000661,88722273,2458641.723725711,58641.2227315,19.765749,0.114110358,0,zg,226.8302121,55.7471419,0.989000022,0.135000005,20190607222697,793,0xa,0x4,21.7199993,25.9420338,0.0447257459,-0.0631029829,4.08279084e-05,30,1.07799995,1,0.045050581385892303,358.0,0.13612445650154917,18.565159603055513,19.765748999999992
411,793110400000661,88722510,2458641.7260983265,58641.2251042,19.7101269,0.109492034,32768,zg,226.8302058,55.7471503,0.654999971,0.0379999988,20190607225104,793,0xa,0x4,21.7800007,25.9803371,0.030941749,-0.086722225,1.94850691e-05,30,1.07700002,2,0.04741865594663648,358.0,0.13849253106229337,18.546434118951844,19.7101269
412,1827101200004651,88918782,2458643.688748429,58643.1878241,19.5714245,0.0841974318,0,zg,226.8302407,55.7471759,0.883000016,-0.115000002,20190609187789,1827,0x1,0x2,21.3299999,26.1877975,0.0298463106,-0.0597542562,1.80087591e-05,30,1.12300003,2,0.05388032417201743,360.0,0.1449541992876743,18.49692299680475,19.5714245
413,793110400000661,88920056,2458643.7014909717,58643.2005671,19.7272377,0.110896714,0,zg,226.8301573,55.7471983,0.882000029,-0.191,20190609200498,793,0xa,0x4,21.2000008,26.1962852,0.0298850741,-0.0462777279,1.88918257e-05,30,1.08700001,2,0.04667721328796228,360.0,0.13651419141585405,18.562055497323037,19.727237699999996
414,793110400000661,88932725,2458643.8281762265,58643.3272569,19.7948494,0.116586462,0,zg,226.8301352,55.7471723,0.372999996,0.00100000005,20190609327222,793,0xa,0x4,21.6399994,26.1970768,0.0273962244,-0.0791200623,1.50412361e-05,30,1.17700005,2,0.04385915295896792,360.0,0.13369613108685968,18.584702900542474,19.794849399999997
415,793110400000661,88934819,2458643.849112968,58643.3481944,19.823328,0.119049169,0,zg,226.8301208,55.7471693,0.595000029,0.0370000005,20190609348171,793,0xa,0x4,21.75,26.1797066,0.0269424915,-0.0687931925,1.44799178e-05,30,1.23300004,2,0.04272369440755925,360.0,0.13256067253545104,18.59396325306627,19.823327999999997
416,793110400000661,89019863,2458644.699522373,58644.1986343,19.6543007,0.105009131,0,zg,226.8301936,55.7471411,1.26900005,-0.160999998,20190610198600,793,0xa,0x4,21.2399998,26.2034874,0.0358468741,-0.0437610447,2.65455401e-05,30,1.08599997,2,0.049920591203311514,361.0,0.13975756933120329,18.536561653062698,19.6543007
417,793110400000661,89020234,2458644.703237436,58644.2023495,19.5463371,0.0967737883,0,zg,226.8302085,55.747186,0.699999988,-0.115000002,20190610202326,793,0xa,0x4,21.2199993,26.2074738,0.0358530357,-0.0611199923,2.64954633e-05,30,1.08399999,1,0.055139796632411746,361.0,0.14436705208956988,18.501329778834226,19.546337099999995
418,793110400000661,89022881,2458644.729706384,58644.2288194,19.7852211,0.115762763,0,zg,226.8301339,55.7471939,1.25100005,0.0719999969,20190610228819,793,0xa,0x4,21.2600002,26.2144432,0.0299435649,-0.0643378049,1.8396946e-05,30,1.07500005,2,0.04424982525659237,361.0,0.1334770807137505,18.586483250993318,19.785221099999994
419,793110400000661,89219912,2458646.6999361212,58646.1991204,19.6318665,0.103250697,32768,zg,226.8302637,55.7472169,1.04100001,-0.200000003,20190612199051,793,0xa,0x4,20.4400005,25.804224,0.0607887134,-0.0249936581,0.000115159863,30,1.08200002,2,0.05096281396350221,363.0,0.14019006942066034,18.53320687299469,19.631866499999994
420,793110400000661,89232328,2458646.8240981973,58646.323287,19.672205,0.10643018,32768,zg,226.830272,55.7471414,0.535000026,0.147,20190612323287,793,0xa,0x4,20.5699997,25.8433704,0.0531116016,-0.0327383913,8.20678033e-05,30,1.18700004,2,0.04910412764191484,363.0,0.1371290441891953,18.55717637770166,19.672204999999998
421,793110400000661,89334498,2458647.8457623385,58647.3449884,19.9086418,0.126655847,0,zg,226.8302739,55.7471229,1.38399994,-0.0450000018,20190613344965,793,0xa,0x4,20.8400002,26.1889973,0.0348915532,-0.0495256111,2.81725752e-05,30,1.25699997,2,0.0394951056584068,364.0,0.12752002220568728,18.63605405080532,19.908641800000005
422,793110400000661,89432335,2458648.8240946117,58648.3233565,19.6800652,0.107058965,0,zg,226.8303459,55.7471882,1.01900005,-0.063000001,20190614323333,793,0xa,0x4,20.6800003,26.1667461,0.0346467607,-0.05746511,3.09856005e-05,30,1.20099998,2,0.048749921420468245,365.0,0.136182086623679,18.56470003928377,19.680065199999994
423,793110400000661,89434212,2458648.8428670205,58648.3421296,19.9467506,0.130161703,0,zg,226.8303858,55.7471279,1.25100005,-0.170000002,20190614342130,793,0xa,0x4,20.5900002,26.1456223,0.0332317948,-0.0488690138,3.09731404e-05,30,1.25699997,2,0.03813289345465626,365.0,0.12497783093480869,18.65791754261084,19.946750599999994
424,793110400000661,89436457,2458648.865308379,58648.3645718,19.7075729,0.109283641,0,zg,226.8301653,55.7471247,0.569000006,0.145999998,20190614364572,793,0xa,0x4,20.5699997,26.1327763,0.0369343944,-0.0357278287,3.65499181e-05,30,1.34200001,2,0.04753033113999191,365.0,0.13437526862014434,18.57920163642978,19.707572899999995
425,793110400000661,89518690,2458649.687616072,58649.1869097,19.7385216,0.111830771,0,zg,226.8302099,55.747216,0.917999983,-0.261000007,20190615186910,793,0xa,0x4,19.9799995,26.1485367,0.0371337309,-0.0433119424,5.60350018e-05,30,1.08500004,2,0.04619461585968195,366.0,0.1330395533398344,18.59004805466021,19.738521600000006
426,793110400000661,89519954,2458649.7002545157,58649.1995486,19.6815319,0.107176706,0,zg,226.8302811,55.7471561,0.474000007,-0.127000004,20190615199549,793,0xa,0x4,20.6200008,26.1576633,0.0329571664,-0.0621629357,2.91089455e-05,30,1.07799995,2,0.04868411055759748,366.0,0.13494727878251456,18.57458967146362,19.681531900000003
427,793110400000661,89534769,2458649.848397221,58649.3476968,19.7569599,0.113370538,0,zg,226.8301878,55.7471681,0.874000013,0.0869999975,20190615347697,793,0xa,0x4,20.4300003,26.1189842,0.0344025642,-0.0485348627,3.63502368e-05,30,1.28600001,2,0.04541674863017098,366.0,0.13167991685508806,18.60120114088138,19.75695989999999
428,793110400000661,89620428,2458650.7049512276,58650.2042824,19.6056271,0.101225518,0,zg,226.8301447,55.7471921,0.416000009,-0.023,20190616204282,793,0xa,0x4,20.4899998,26.1724377,0.0353620015,-0.0170692001,3.77229626e-05,30,1.07599998,2,0.05220945502946486,367.0,0.13847262325438192,18.546590200881347,19.6056271
429,793110400000661,89622597,2458650.7266402263,58650.2259722,19.5058022,0.0938290581,0,zg,226.8300582,55.7471589,0.470999986,0.057,20190616225972,793,0xa,0x4,20.5200005,26.1867828,0.0372305065,-0.0208792873,3.92228794e-05,30,1.07599998,2,0.05723729749383573,367.0,0.14292409070953033,18.51223640527224,19.505802199999998
430,793110400000661,89718270,2458651.683340886,58651.1827083,20.0310116,0.138137802,0,zg,226.8300861,55.7471111,0.555999994,-0.0370000005,20190617182708,793,0xa,0x4,20.4500008,26.1779213,0.0366083719,-0.0376552418,4.07183543e-05,30,1.08399999,2,0.03528542559153437,368.0,0.12097221880722896,18.69328588420887,20.031011599999992
431,793110400000661,89720189,2458651.702529974,58651.2018981,19.7878056,0.115983441,0,zg,226.8302214,55.7471964,0.815999985,0.0370000005,20190617201898,793,0xa,0x4,20.4099998,26.1868134,0.0345314629,-0.0458174311,3.73802723e-05,30,1.07599998,2,0.04414461768917524,368.0,0.1292603668324259,18.62133653978099,19.787805600000006
